team,abbr,year,nfelo,qb_adj,value,off_epa,off_pass_epa,off_rush_epa,def_epa,def_pass_epa,def_rush_epa,point_diff,wins,pythag_wins,film,pass_rate,rush_rate,proe,adot,shotgun_pct,no_huddle_pct,personnel_11_pct,personnel_12_pct,top_min,net_epa,win_pct,qb_grade,rb_grade,wr_grade,edge_grade,idl_grade,lb_grade,cb_grade,s_grade,ol_grade,success_rate,dropback_sr,rush_sr,lag_off_epa,lag_off_pass_epa,lag_off_rush_epa,lag_def_epa,lag_def_pass_epa,lag_def_rush_epa,lag_net_epa,lag_wins,lag_win_pct,lag_nfelo,lag_qb_adj,lag_pythag_wins,lag_pass_rate,lag_proe,lag_adot,lag_shotgun_pct,lag_qb_grade,lag_ol_grade,lag_rb_grade,lag_wr_grade,lag_edge_grade,lag_idl_grade,lag_lb_grade,lag_cb_grade,lag_s_grade,lag_success_rate,lag_dropback_sr,lag_rush_sr,lag2_net_epa,epa_trend_2yr,lag2_nfelo,nfelo_trend,next_net_epa,next_win_pct,next_wins
Broncos,DEN,2020,1391.95,10.1853,-3.8036,-0.0888,-0.1343,-0.0851121,0.0439,0.0451,0.0202442,-7.6875,5,5.082,6,0.6033,0.3967,-0.0602,9.0758,0.4966,0.0646,0.5777,0.2922,28.7,-0.112,0.313,53.03333333333333,68.1,65.61428571428571,60.67999999999999,65.6125,67.43333333333334,56.25555555555556,56.92,51.32188053198955,0.40299999999999997,0.425,0.36700000000000005,-0.0669,-0.0746,-0.0788889,-0.0285,0.0124,-0.0585522,-0.053,7.0,0.43799999999999994,1470.03,-3.5322,6.9273,0.5996,-0.0261,7.002,0.3106,57.73333333333334,66.6871591527742,67.63333333333333,63.660000000000004,63.82000000000001,66.05555555555556,62.55,59.7,73.05,0.402,0.424,0.369,-0.01,-0.043,1439.98,30.049999999999955,0.016,0.41200000000000003,7.0
Broncos,DEN,2021,1464.81,-2.1795,-2.04037,0.0135,0.071,-0.0755752,0.0015,-0.0033,-0.00839742,0.7647,7,8.8984,8,0.5862,0.4138,-0.0479,8.4296,0.3895,0.0533,0.4754,0.3193,30.716666666666665,0.016,0.41200000000000003,59.166666666666664,68.325,61.5375,54.18333333333334,53.55555555555556,61.46666666666667,64.13333333333333,62.279999999999994,63.69222038764849,0.447,0.46399999999999997,0.42200000000000004,-0.0888,-0.1343,-0.0851121,0.0439,0.0451,0.0202442,-0.112,5.0,0.313,1391.95,10.1853,5.082,0.6033,-0.0602,9.0758,0.4966,53.03333333333333,51.32188053198955,68.1,65.61428571428571,60.67999999999999,65.6125,67.43333333333334,56.25555555555556,56.92,0.40299999999999997,0.425,0.36700000000000005,-0.053,-0.059000000000000004,1470.03,-78.07999999999993,-0.036,0.294,5.0
Broncos,DEN,2022,1447.9,-9.3471,-1.38233,-0.1072,-0.1507,-0.0837828,-0.0236,-0.0692,-0.0498962,-4.2353,5,6.2968,8,0.6196,0.3804,-0.0218,8.7684,0.5035,0.0916,0.4742,0.3989,29.95,-0.036,0.294,56.3,66.39999999999999,61.625,62.9,60.7,65.36,63.111111111111114,70.47999999999999,59.33277379128363,0.395,0.40299999999999997,0.381,0.0135,0.071,-0.0755752,0.0015,-0.0033,-0.00839742,0.016,7.0,0.41200000000000003,1464.81,-2.1795,8.8984,0.5862,-0.0479,8.4296,0.3895,59.166666666666664,63.69222038764849,68.325,61.5375,54.18333333333334,53.55555555555556,61.46666666666667,64.13333333333333,62.279999999999994,0.447,0.46399999999999997,0.42200000000000004,-0.112,0.128,1391.95,72.8599999999999,-0.07,0.47100000000000003,8.0
Broncos,DEN,2023,1409.23,-49.4756,-3.40341,-0.0597,-0.0626,-0.0765921,0.006,0.0508,-0.0396552,-3.2941,8,7.0467,9,0.6018,0.3982,-0.0388,7.3733,0.5137,0.1058,0.6254,0.3316,29.216666666666665,-0.07,0.47100000000000003,66.5,73.60000000000001,62.86666666666667,45.1,50.1,57.120000000000005,61.88333333333333,58.879999999999995,,,,,-0.1072,-0.1507,-0.0837828,-0.0236,-0.0692,-0.0498962,-0.036,5.0,0.294,1447.9,-9.3471,6.2968,0.6196,-0.0218,8.7684,0.5035,56.3,59.33277379128363,66.39999999999999,61.625,62.9,60.7,65.36,63.111111111111114,70.47999999999999,0.395,0.40299999999999997,0.381,0.016,-0.052,1464.81,-16.909999999999854,0.1355160561,0.556,10.0
Broncos,DEN,2024,1659.73,39.3666,5.79432,0.026,0.0324,-0.0328018,-0.0713,-0.1035,-0.0992789,5.0,10,11.4297,11,0.6214,0.3786,0.0052,7.2583,,0.1339,,,29.7,0.1355160561,0.556,78.3,64.44,66.925,67.8,64.73333333333333,52.833333333333336,64.14999999999999,61.1,,,,,-0.0597,-0.0626,-0.0765921,0.006,0.0508,-0.0396552,-0.07,8.0,0.47100000000000003,1409.23,-49.4756,7.0467,0.6018,-0.0388,7.3733,0.5137,66.5,,73.60000000000001,62.86666666666667,45.1,50.1,57.120000000000005,61.88333333333333,58.879999999999995,,,,-0.036,-0.03400000000000001,1447.9,-38.67000000000007,,,15.0
Broncos,DEN,2025,1534.56,-88.2264,1.87829,0.0221,0.0603,-0.0300911,-0.0507,-0.1266,-0.0302266,4.7368,15,12.0087,14,0.6265,0.3735,0.0157,7.335,,0.1288,,,30.983333333333334,,,,,,,,,,,,,,,0.026,0.0324,-0.0328018,-0.0713,-0.1035,-0.0992789,0.1355160561,10.0,0.556,1659.73,39.3666,11.4297,0.6214,0.0052,7.2583,,78.3,,64.44,66.925,67.8,64.73333333333333,52.833333333333336,64.14999999999999,61.1,,,,-0.07,0.2055160561,1409.23,250.5,,,
Lions,DET,2011,1594.14,39.603,3.0576,0.0259,0.1334,-0.0600924,-0.0285,-0.0791,-0.0272665,4.1176,10,9.9969,8,,,,,,,,,,0.15,0.588,71.4,62.17999999999999,68.06,66.86666666666666,60.08,64.21666666666667,62.0,48.4,,,,,-0.0334,0.0039,-0.098014,-0.026,-0.0586,-0.0102344,-0.01,6.0,0.375,1469.91,3.3404,7.8185,,,,,73.53333333333333,,62.03333333333333,61.52,70.2,66.3,56.199999999999996,62.800000000000004,62.26666666666667,,,,,,1208.18,261.73,-0.03,0.25,4.0
Lions,DET,2012,1471.23,-4.1467,-0.957769,-0.0227,0.029,-0.0811344,0.05,0.067,-0.032505,-4.0625,4,6.4916,9,,,,,,,,,,-0.03,0.25,74.25,68.46666666666667,64.67142857142856,57.475,68.11428571428571,60.160000000000004,63.300000000000004,62.357142857142854,,,,,0.0259,0.1334,-0.0600924,-0.0285,-0.0791,-0.0272665,0.15,10.0,0.588,1594.14,39.603,9.9969,,,,,71.4,,62.17999999999999,68.06,66.86666666666666,60.08,64.21666666666667,62.0,48.4,,,,-0.01,0.16,1469.91,124.23000000000002,0.03,0.43799999999999994,7.0
Lions,DET,2013,1491.93,-21.4583,0.142954,0.002,0.0635,-0.112661,-0.0126,0.0636,-0.195932,1.1875,7,8.4668,11,,,,,,,,,,0.03,0.43799999999999994,80.3,65.375,64.23333333333333,60.1,68.725,64.225,60.82000000000001,67.175,,,,,-0.0227,0.029,-0.0811344,0.05,0.067,-0.032505,-0.03,4.0,0.25,1471.23,-4.1467,6.4916,,,,,74.25,,68.46666666666667,64.67142857142856,57.475,68.11428571428571,60.160000000000004,63.300000000000004,62.357142857142854,,,,0.15,-0.18,1594.14,-122.91000000000008,0.1,0.647,11.0
Lions,DET,2014,1546.97,-6.6316,1.18282,-0.0685,0.0548,-0.1267,-0.1052,-0.0207,-0.260541,2.0588,11,9.5849,11,,,,,,,,,,0.1,0.647,68.4,67.94999999999999,70.44,63.660000000000004,67.6,59.95714285714286,59.98333333333334,75.2,,,,,0.002,0.0635,-0.112661,-0.0126,0.0636,-0.195932,0.03,7.0,0.43799999999999994,1491.93,-21.4583,8.4668,,,,,80.3,,65.375,64.23333333333333,60.1,68.725,64.225,60.82000000000001,67.175,,,,-0.03,0.06,1471.23,20.700000000000045,-0.05,0.43799999999999994,7.0
Lions,DET,2015,1476.1,21.0084,0.0427783,-0.0194,0.0132,-0.107241,0.0402,0.11,-0.0693868,-2.625,7,6.9544,7,,,,,,,,,,-0.05,0.43799999999999994,61.45,64.28,67.96000000000001,66.28333333333333,56.528571428571425,58.70000000000001,63.48,64.28,,,,,-0.0685,0.0548,-0.1267,-0.1052,-0.0207,-0.260541,0.1,11.0,0.647,1546.97,-6.6316,9.5849,,,,,68.4,,67.94999999999999,70.44,63.660000000000004,67.6,59.95714285714286,59.98333333333334,75.2,,,,0.03,0.07,1491.93,55.039999999999964,-0.06,0.529,9.0
Lions,DET,2016,1455.31,-2.0529,-2.10512,0.0322,0.1063,-0.101701,0.0729,0.2302,-0.06078,-1.8824,9,7.6267,5,0.6739,0.3261,0.0355,7.4805,0.5478,0.2274,0.7178,0.1426,29.95,-0.06,0.529,81.4,65.08,65.46000000000001,59.06,55.46,50.519999999999996,61.660000000000004,70.05,,,,,-0.0194,0.0132,-0.107241,0.0402,0.11,-0.0693868,-0.05,7.0,0.43799999999999994,1476.1,21.0084,6.9544,,,,,61.45,,64.28,67.96000000000001,66.28333333333333,56.528571428571425,58.70000000000001,63.48,64.28,,,,0.1,-0.15000000000000002,1546.97,-70.87000000000012,0.02,0.563,9.0
Lions,DET,2017,1493.15,2.312,0.48,-0.0776,0.0393,-0.227141,-0.1127,-0.0693,-0.0838912,2.125,9,8.8178,7,0.6537,0.3463,0.0156,8.0018,0.4552,0.3166,0.6988,0.242,29.8,0.02,0.563,54.3,59.739999999999995,75.4,60.239999999999995,61.46666666666667,60.720000000000006,63.225,69.53333333333333,,,,,0.0322,0.1063,-0.101701,0.0729,0.2302,-0.06078,-0.06,9.0,0.529,1455.31,-2.0529,7.6267,0.6739,0.0355,7.4805,0.5478,81.4,,65.08,65.46000000000001,59.06,55.46,50.519999999999996,61.660000000000004,70.05,,,,-0.05,-0.009999999999999995,1476.1,-20.789999999999964,-0.06,0.375,6.0
Lions,DET,2018,1390.82,-18.8982,-4.24183,-0.0643,-0.0194,-0.0984408,-0.025,0.0822,-0.0490423,-2.25,6,7.0063,7,0.6233,0.3767,-0.0204,6.9424,0.5163,0.1065,0.5616,0.2138,31.833333333333332,-0.06,0.375,63.2,67.6,64.2,60.949999999999996,79.12,56.949999999999996,68.825,71.32000000000001,,,,,-0.0776,0.0393,-0.227141,-0.1127,-0.0693,-0.0838912,0.02,9.0,0.563,1493.15,2.312,8.8178,0.6537,0.0156,8.0018,0.4552,54.3,,59.739999999999995,75.4,60.239999999999995,61.46666666666667,60.720000000000006,63.225,69.53333333333333,,,,-0.06,0.08,1455.31,37.840000000000146,-0.11,0.2,3.0
Lions,DET,2019,1319.74,-122.064,-6.51185,-0.0535,0.0173,-0.134043,0.0298,0.1509,-0.0754253,-5.125,3,6.0004,3,0.632,0.368,-0.0241,9.6261,0.4219,0.0742,0.5266,0.2398,28.95,-0.11,0.2,63.699999999999996,64.44,68.15,66.825,54.92222222222222,45.38,58.25,66.475,67.86586654039307,0.415,0.446,0.36,-0.0643,-0.0194,-0.0984408,-0.025,0.0822,-0.0490423,-0.06,6.0,0.375,1390.82,-18.8982,7.0063,0.6233,-0.0204,6.9424,0.5163,63.2,,67.6,64.2,60.949999999999996,79.12,56.949999999999996,68.825,71.32000000000001,,,,0.02,-0.08,1493.15,-102.33000000000015,-0.191,0.313,5.0
Lions,DET,2020,1341.02,-7.6169,-5.84056,-0.0104,0.0527,-0.105939,0.1522,0.3112,0.0419852,-8.875,5,5.1067,3,0.6507,0.3493,-0.0085,8.6998,0.3907,0.0682,0.6537,0.2852,28.183333333333334,-0.191,0.313,56.53333333333333,63.53333333333334,69.51666666666667,57.957142857142856,47.67999999999999,51.92,44.975,57.525,64.9890451571434,0.455,0.498,0.373,-0.0535,0.0173,-0.134043,0.0298,0.1509,-0.0754253,-0.11,3.0,0.2,1319.74,-122.064,6.0004,0.632,-0.0241,9.6261,0.4219,63.699999999999996,67.86586654039307,64.44,68.15,66.825,54.92222222222222,45.38,58.25,66.475,0.415,0.446,0.36,-0.06,-0.05,1390.82,-71.07999999999993,-0.163,0.188,3.0
Lions,DET,2021,1362.56,5.3232,-6.13032,-0.0803,-0.0502,-0.0892653,0.0771,0.1649,-0.00252374,-8.3529,3,5.0578,2,0.6089,0.3911,-0.0552,6.4371,0.3644,0.0616,0.5085,0.1983,29.166666666666668,-0.163,0.188,57.15,68.4,64.25714285714285,63.01666666666667,50.41428571428571,42.739999999999995,60.68333333333334,56.31666666666666,62.73940399022276,0.42100000000000004,0.457,0.365,-0.0104,0.0527,-0.105939,0.1522,0.3112,0.0419852,-0.191,5.0,0.313,1341.02,-7.6169,5.1067,0.6507,-0.0085,8.6998,0.3907,56.53333333333333,64.9890451571434,63.53333333333334,69.51666666666667,57.957142857142856,47.67999999999999,51.92,44.975,57.525,0.455,0.498,0.373,-0.11,-0.081,1319.74,21.279999999999973,-0.011,0.529,9.0
Lions,DET,2022,1512.05,25.3301,1.18341,0.0614,0.1673,-0.0760098,0.0406,0.0484,0.0931393,1.5294,9,9.0944,9,0.58,0.42,-0.0174,7.0443,0.3498,0.0481,0.5842,0.2112,29.65,-0.011,0.529,72.4,69.75,68.05,61.85,51.58,57.260000000000005,52.53333333333333,67.38,68.04670721005068,0.45799999999999996,0.491,0.41,-0.0803,-0.0502,-0.0892653,0.0771,0.1649,-0.00252374,-0.163,3.0,0.188,1362.56,5.3232,5.0578,0.6089,-0.0552,6.4371,0.3644,57.15,62.73940399022276,68.4,64.25714285714285,63.01666666666667,50.41428571428571,42.739999999999995,60.68333333333334,56.31666666666666,0.42100000000000004,0.457,0.365,-0.191,0.027999999999999997,1341.02,21.539999999999964,0.09,0.7,14.0
Lions,DET,2023,1602.09,7.3522,4.31088,0.0417,0.136,-0.0302445,-0.0137,0.0612,-0.092082,3.6,14,11.657,13,0.5774,0.4226,-0.0392,6.7874,0.4779,0.0519,0.6121,0.2995,31.15,0.09,0.7,85.7,77.46666666666665,67.63333333333334,63.03333333333333,60.11666666666667,65.72,55.53333333333333,60.333333333333336,,,,,0.0614,0.1673,-0.0760098,0.0406,0.0484,0.0931393,-0.011,9.0,0.529,1512.05,25.3301,9.0944,0.58,-0.0174,7.0443,0.3498,72.4,68.04670721005068,69.75,68.05,61.85,51.58,57.260000000000005,52.53333333333333,67.38,0.45799999999999996,0.491,0.41,-0.163,0.152,1362.56,149.49,0.2197285648,0.833,15.0
Lions,DET,2024,1730.99,27.5587,8.64464,0.1706,0.2562,0.0378555,-0.0265,-0.0577,-0.0157102,11.5556,15,13.2275,16,0.5432,0.4568,-0.0345,6.3686,,0.0364,,,32.266666666666666,0.2197285648,0.833,70.23333333333333,71.16,68.95,63.51428571428572,55.98,63.611111111111114,55.614285714285714,87.05000000000001,,,,,0.0417,0.136,-0.0302445,-0.0137,0.0612,-0.092082,0.09,14.0,0.7,1602.09,7.3522,11.657,0.5774,-0.0392,6.7874,0.4779,85.7,,77.46666666666665,67.63333333333334,63.03333333333333,60.11666666666667,65.72,55.53333333333333,60.333333333333336,,,,-0.011,0.10099999999999999,1512.05,90.03999999999996,,,9.0
Lions,DET,2025,1602.05,-0.9129,4.57826,0.0902,0.1776,-0.0530825,0.0203,-0.007,-0.0292506,4.0,9,10.0188,10,0.5943,0.4057,-0.0456,6.4379,,0.061,,,30.433333333333334,,,,,,,,,,,,,,,0.1706,0.2562,0.0378555,-0.0265,-0.0577,-0.0157102,0.2197285648,15.0,0.833,1730.99,27.5587,13.2275,0.5432,-0.0345,6.3686,,70.23333333333333,,71.16,68.95,63.51428571428572,55.98,63.611111111111114,55.614285714285714,87.05000000000001,,,,0.09,0.1297285648,1602.09,128.9000000000001,,,
Packers,GB,2011,1746.73,8.3779,9.16136,0.2179,0.3819,-0.0638382,0.0329,0.0659,0.0290731,10.8235,15,12.1016,11,,,,,,,,,,0.18,0.882,81.4,66.375,71.76,,56.1,63.81666666666666,60.96666666666667,56.5,,,,,0.0867,0.1966,-0.055051,-0.089,-0.1548,-0.0676864,0.18,14.0,0.7,1689.61,17.0505,15.116,,,,,73.55,,61.1,66.38000000000001,59.1,66.44,64.025,68.05,57.839999999999996,,,,,,1652.86,36.75,0.1,0.667,12.0
Packers,GB,2012,1636.96,-1.7458,5.67149,0.1071,0.2012,-0.0745241,0.017,-0.0447,0.031319,5.3889,12,11.3106,12,,,,,,,,,,0.1,0.667,61.3,62.666666666666664,67.76666666666667,,58.083333333333336,66.025,71.72,62.0,,,,,0.2179,0.3819,-0.0638382,0.0329,0.0659,0.0290731,0.18,15.0,0.882,1746.73,8.3779,12.1016,,,,,81.4,,66.375,71.76,,56.1,63.81666666666666,60.96666666666667,56.5,,,,0.18,0.0,1689.61,57.12000000000012,-0.04,0.5,8.0
Packers,GB,2013,1601.4,41.5433,4.5218,0.0721,0.0879,0.0123971,0.0882,0.1075,0.0563072,-0.8235,8,8.1825,6,,,,,,,,,,-0.04,0.5,66.825,73.93333333333334,73.1,,54.885714285714286,54.660000000000004,69.91666666666667,59.05,,,,,0.1071,0.2012,-0.0745241,0.017,-0.0447,0.031319,0.1,12.0,0.667,1636.96,-1.7458,11.3106,,,,,61.3,,62.666666666666664,67.76666666666667,,58.083333333333336,66.025,71.72,62.0,,,,0.18,-0.07999999999999999,1746.73,-109.76999999999998,0.17,0.722,13.0
Packers,GB,2014,1673.84,27.6847,6.25771,0.1062,0.2513,-0.0658794,-0.0301,-0.0321,-0.0521687,7.6111,13,12.0378,14,,,,,,,,,,0.17,0.722,69.65,65.56666666666666,67.5,64.48333333333333,54.71666666666666,50.5,68.22,64.42500000000001,,,,,0.0721,0.0879,0.0123971,0.0882,0.1075,0.0563072,-0.04,8.0,0.5,1601.4,41.5433,8.1825,,,,,66.825,,73.93333333333334,73.1,,54.885714285714286,54.660000000000004,69.91666666666667,59.05,,,,0.1,-0.14,1636.96,-35.559999999999945,0.02,0.611,11.0
Packers,GB,2015,1561.69,-31.5452,3.46644,0.0191,-0.0004,-0.0470761,-0.0439,-0.0596,-0.0389854,3.1111,11,10.5004,14,,,,,,,,,,0.02,0.611,57.150000000000006,63.43333333333334,65.8,62.32000000000001,67.38333333333334,54.63333333333333,66.88,69.1,,,,,0.1062,0.2513,-0.0658794,-0.0301,-0.0321,-0.0521687,0.17,13.0,0.722,1673.84,27.6847,12.0378,,,,,69.65,,65.56666666666666,67.5,64.48333333333333,54.71666666666666,50.5,68.22,64.42500000000001,,,,-0.04,0.21000000000000002,1601.4,72.43999999999983,0.07,0.632,12.0
Packers,GB,2016,1612.32,31.967,4.16415,0.1143,0.2005,-0.0285453,0.0734,0.1551,-0.0794496,2.5789,12,10.5981,12,0.689,0.311,0.0859,8.7152,0.5476,0.1441,0.4422,0.0731,30.966666666666665,0.07,0.632,64.4,64.42,66.96666666666667,65.38333333333334,70.94,56.175,56.63333333333333,62.375,,,,,0.0191,-0.0004,-0.0470761,-0.0439,-0.0596,-0.0389854,0.02,11.0,0.611,1561.69,-31.5452,10.5004,,,,,57.150000000000006,,63.43333333333334,65.8,62.32000000000001,67.38333333333334,54.63333333333333,66.88,69.1,,,,0.17,-0.15000000000000002,1673.84,-112.14999999999986,-0.06,0.43799999999999994,7.0
Packers,GB,2017,1429.24,-95.44,-2.07636,-0.0486,-0.1058,0.0389496,0.0285,0.1635,-0.114136,-4.0,7,6.298,5,0.6566,0.3434,0.0192,7.2745,0.4042,0.1017,0.5436,0.1672,29.05,-0.06,0.43799999999999994,67.86666666666666,60.275,62.9,70.05714285714285,68.16,66.63333333333334,56.65,60.38333333333333,,,,,0.1143,0.2005,-0.0285453,0.0734,0.1551,-0.0794496,0.07,12.0,0.632,1612.32,31.967,10.5981,0.689,0.0859,8.7152,0.5476,64.4,,64.42,66.96666666666667,65.38333333333334,70.94,56.175,56.63333333333333,62.375,,,,0.02,0.05,1561.69,50.62999999999988,0.0,0.4,6.0
Packers,GB,2018,1551.3,8.2666,2.17735,0.0117,0.0351,0.0701548,0.0353,0.1658,-0.101575,-1.5,6,7.4145,6,0.715,0.285,0.0663,8.898,0.5348,0.1019,0.6934,0.2195,30.083333333333332,0.0,0.4,61.6,68.93333333333334,63.6125,62.8,71.425,59.525000000000006,53.75,57.48,,,,,-0.0486,-0.1058,0.0389496,0.0285,0.1635,-0.114136,-0.06,7.0,0.43799999999999994,1429.24,-95.44,6.298,0.6566,0.0192,7.2745,0.4042,67.86666666666666,,60.275,62.9,70.05714285714285,68.16,66.63333333333334,56.65,60.38333333333333,,,,0.07,-0.13,1612.32,-183.07999999999993,0.089,0.778,14.0
Packers,GB,2019,1576.95,-10.2667,3.77651,0.0379,0.105,-0.0266283,-0.013,-0.0333,0.0432827,2.8333,14,10.3564,13,0.6366,0.3634,0.0265,8.7692,0.5033,0.04,0.5281,0.2368,31.0,0.089,0.778,69.4,69.175,62.98333333333333,68.2,62.779999999999994,55.36666666666667,72.64,64.44,63.23192967458182,0.44,0.457,0.408,0.0117,0.0351,0.0701548,0.0353,0.1658,-0.101575,0.0,6.0,0.4,1551.3,8.2666,7.4145,0.715,0.0663,8.898,0.5348,61.6,,68.93333333333334,63.6125,62.8,71.425,59.525000000000006,53.75,57.48,,,,-0.06,0.06,1429.24,122.05999999999995,0.195,0.778,14.0
Packers,GB,2020,1713.35,31.8936,9.05254,0.1912,0.3125,0.056493,0.0396,0.0262,0.0245178,8.2778,14,12.1171,13,0.5868,0.4132,0.0248,7.9063,0.4736,0.0269,0.4697,0.3112,32.15,0.195,0.778,94.5,74.97500000000001,67.63333333333334,59.67999999999999,65.6125,46.839999999999996,63.42,67.5,77.0971255279728,0.507,0.55,0.44299999999999995,0.0379,0.105,-0.0266283,-0.013,-0.0333,0.0432827,0.089,14.0,0.778,1576.95,-10.2667,10.3564,0.6366,0.0265,8.7692,0.5033,69.4,63.23192967458182,69.175,62.98333333333333,68.2,62.779999999999994,55.36666666666667,72.64,64.44,0.44,0.457,0.408,0.0,0.089,1551.3,25.65000000000009,0.116,0.722,13.0
Packers,GB,2021,1598.59,22.1138,3.31084,0.0952,0.1812,0.0307111,0.0071,-0.0535,0.0538289,4.2222,13,10.8971,12,0.615,0.385,0.0374,7.7593,0.4488,0.0323,0.5264,0.3929,32.63333333333333,0.116,0.722,62.9,76.2,63.56666666666667,68.375,60.86,55.620000000000005,60.028571428571425,59.03333333333333,62.78884634293159,0.489,0.511,0.45299999999999996,0.1912,0.3125,0.056493,0.0396,0.0262,0.0245178,0.195,14.0,0.778,1713.35,31.8936,12.1171,0.5868,0.0248,7.9063,0.4736,94.5,77.0971255279728,74.97500000000001,67.63333333333334,59.67999999999999,65.6125,46.839999999999996,63.42,67.5,0.507,0.55,0.44299999999999995,0.089,0.10600000000000001,1576.95,136.39999999999986,-0.014,0.47100000000000003,8.0
Packers,GB,2022,1541.04,-25.6856,2.34311,-0.0069,-0.0256,0.0112505,-0.0021,-0.0134,0.0592405,-0.0588,8,8.4728,10,0.5869,0.4131,-0.0348,7.9964,0.5726,0.0483,0.4801,0.378,31.7,-0.014,0.47100000000000003,78.1,76.36666666666666,63.36666666666667,58.48333333333334,64.375,57.839999999999996,60.6,58.85,62.06839608821497,0.462,0.46399999999999997,0.45899999999999996,0.0952,0.1812,0.0307111,0.0071,-0.0535,0.0538289,0.116,13.0,0.722,1598.59,22.1138,10.8971,0.615,0.0374,7.7593,0.4488,62.9,62.78884634293159,76.2,63.56666666666667,68.375,60.86,55.620000000000005,60.028571428571425,59.03333333333333,0.489,0.511,0.45299999999999996,0.195,-0.079,1713.35,-114.75999999999999,0.05,0.526,10.0
Packers,GB,2023,1576.47,36.5051,3.26835,0.0616,0.1696,-0.0625467,0.0071,0.0282,-0.0112028,2.4211,10,10.7018,8,0.611,0.389,0.0026,8.5337,0.6186,0.0826,0.5369,0.4054,29.55,0.05,0.526,70.19999999999999,66.86,71.0,68.575,64.35,59.44,61.68333333333334,59.04,,,,,-0.0069,-0.0256,0.0112505,-0.0021,-0.0134,0.0592405,-0.014,8.0,0.47100000000000003,1541.04,-25.6856,8.4728,0.5869,-0.0348,7.9964,0.5726,78.1,62.06839608821497,76.36666666666666,63.36666666666667,58.48333333333334,64.375,57.839999999999996,60.6,58.85,0.462,0.46399999999999997,0.45899999999999996,0.116,-0.13,1598.59,-57.549999999999955,0.1652537339,0.611,11.0
Packers,GB,2024,1632.76,-6.7223,4.71554,0.076,0.122,0.00912193,-0.0504,-0.0604,-0.0790944,6.1111,11,11.7526,8,0.5137,0.4863,-0.0832,8.7411,,0.091,,,30.433333333333334,0.1652537339,0.611,73.05,73.525,66.95,62.6,59.525000000000006,64.7,63.25,71.18333333333334,,,,,0.0616,0.1696,-0.0625467,0.0071,0.0282,-0.0112028,0.05,10.0,0.526,1576.47,36.5051,10.7018,0.611,0.0026,8.5337,0.6186,70.19999999999999,,66.86,71.0,68.575,64.35,59.44,61.68333333333334,59.04,,,,-0.014,0.064,1541.04,35.430000000000064,,,9.0
Packers,GB,2025,1492.8,-3.9053,0.208096,0.119,0.2547,-0.0349506,0.0786,0.0944,-0.0318465,1.5,9,9.7107,10,0.5579,0.4421,-0.0441,8.7766,,0.0876,,,29.583333333333332,,,,,,,,,,,,,,,0.076,0.122,0.00912193,-0.0504,-0.0604,-0.0790944,0.1652537339,11.0,0.611,1632.76,-6.7223,11.7526,0.5137,-0.0832,8.7411,,73.05,,73.525,66.95,62.6,59.525000000000006,64.7,63.25,71.18333333333334,,,,0.05,0.1152537339,1576.47,56.289999999999964,,,
Texans,HOU,2011,1524.0,-90.3894,0.252207,0.0031,0.1026,-0.0498183,-0.1158,-0.1764,-0.126719,6.5,11,12.2765,13,,,,,,,,,,0.17,0.611,64.325,77.13333333333333,62.82000000000001,70.7,62.0,70.69999999999999,66.66,54.279999999999994,,,,,0.1115,0.1342,0.0407567,0.1461,0.2609,-0.0150504,-0.04,6.0,0.375,1474.13,2.5207,7.144,,,,,84.5,,71.10000000000001,68.525,58.7,58.325,55.7,62.42,49.05,,,,,,1559.65,-85.51999999999998,0.17,0.722,13.0
Texans,HOU,2012,1573.39,-7.2373,3.12866,0.0461,0.1248,-0.0447101,-0.0279,-0.0862,-0.109937,4.3333,13,10.9368,12,,,,,,,,,,0.17,0.722,51.849999999999994,82.0,64.74,67.65,68.2,65.06,60.84285714285714,58.06,,,,,0.0031,0.1026,-0.0498183,-0.1158,-0.1764,-0.126719,0.17,11.0,0.611,1524.0,-90.3894,12.2765,,,,,64.325,,77.13333333333333,62.82000000000001,70.7,62.0,70.69999999999999,66.66,54.279999999999994,,,,-0.04,0.21000000000000002,1474.13,49.86999999999989,-0.13,0.125,2.0
Texans,HOU,2013,1418.87,1.4713,-2.77955,-0.1289,-0.1501,-0.0682264,0.0285,0.1277,-0.106035,-9.5,2,4.1791,8,,,,,,,,,,-0.13,0.125,51.166666666666664,67.3,65.36,48.55,66.67999999999999,68.28333333333333,55.65714285714286,63.025,,,,,0.0461,0.1248,-0.0447101,-0.0279,-0.0862,-0.109937,0.17,13.0,0.722,1573.39,-7.2373,10.9368,,,,,51.849999999999994,,82.0,64.74,67.65,68.2,65.06,60.84285714285714,58.06,,,,0.17,0.0,1524.0,49.3900000000001,0.11,0.563,9.0
Texans,HOU,2014,1409.14,-89.5437,-4.33017,-0.0604,0.003,-0.0745271,-0.1303,-0.1532,-0.127129,4.0625,9,9.7898,9,,,,,,,,,,0.11,0.563,57.85,62.5,65.72,61.52,56.98571428571428,56.040000000000006,71.82000000000001,65.175,,,,,-0.1289,-0.1501,-0.0682264,0.0285,0.1277,-0.106035,-0.13,2.0,0.125,1418.87,1.4713,4.1791,,,,,51.166666666666664,,67.3,65.36,48.55,66.67999999999999,68.28333333333333,55.65714285714286,63.025,,,,0.17,-0.30000000000000004,1573.39,-154.5200000000002,0.06,0.529,9.0
