team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,Year,weighted_grade,weighted_average_grade,merge_player_y
Commanders,00-0031942,101.0655425122864,Commanders,0.01,52.90%,Arie Kouandjio,G,0.3946238135120045,2015.0,arie kouandjio,arie kouandjio,arie kouandjio,710.0,Arie Kouandjio,WAS,G,100.0,0.0,32.0,60.0,71.1,MISSING,0.0,0.0,1.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2015.0,60.0,MISSING,arie kouandjio
Commanders,00-0027694,64.5083822093813,Commanders,0.01,52.90%,Shawn Lauvao,G,2.7917364600781687,2015.0,shawn lauvao,shawn lauvao,shawn lauvao,697.0,Shawn Lauvao,WAS,G,100.0,0.0,32.0,60.9,20.0,72.2,0.0,5.0,64.0,100.0,100.0,94.5,2.0,6.0,1.0,150.0,0.0,150.0,0.0,150.0,71.0,71.0,0.0,0.0,79.0,0.0,2015.0,9135.0,MISSING,shawn lauvao
Cowboys,00-0031402,402.1122405665368,Cowboys,-0.12,25.00%,Zack Martin,G,1.4224846454494695,2015.0,zack martin,zack martin,zack martin,631.0,Zack Martin,DAL,G,100.0,3.0,9.0,86.1,91.8,77.4,2.0,10.0,578.0,100.0,100.0,98.8,10.0,13.0,1.0,1020.0,0.0,0.0,0.0,1020.0,622.0,622.0,1020.0,0.0,398.0,0.0,2015.0,87822.0,MISSING,zack martin
Cowboys,00-0032204,131.86726503866296,Cowboys,-0.12,25.00%,Chaz Green,G,0.3837234785036292,2015.0,chaz green,chaz green,chaz green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0029010,0.0,Cowboys,-0.12,25.00%,Ronald Leary,G,0.4082914572864322,2015.0,ronald leary,ron leary,ron leary,691.0,Ron Leary,DAL,G,100.0,1.0,9.0,72.8,73.3,71.8,0.0,4.0,126.0,100.0,100.0,96.8,2.0,6.0,2.0,218.0,0.0,218.0,0.0,218.0,137.0,137.0,0.0,0.0,81.0,0.0,2015.0,15870.4,MISSING,ron leary
Dolphins,00-0031433,163.6474926526475,Dolphins,-0.1,37.50%,Billy Turner,G,0.5046063651591289,2015.0,billy turner,billy turner,billy turner,656.0,Billy Turner,MIA,G,100.0,1.0,17.0,55.2,69.4,48.8,6.0,11.0,452.0,100.0,100.0,96.3,4.0,25.0,8.0,765.0,0.0,0.0,0.0,765.0,476.0,476.0,765.0,0.0,289.0,0.0,2015.0,42228.0,MISSING,billy turner
Dolphins,00-0030531,129.20562137292168,Dolphins,-0.1,37.50%,Dallas Thomas,G,0.5315424343941932,2015.0,dallas thomas,dallas thomas,dallas thomas,629.0,Dallas Thomas,MIA,G,100.0,1.0,17.0,45.5,54.2,44.3,10.0,36.0,637.0,100.0,100.0,94.8,8.0,56.0,10.0,1030.0,0.0,1014.0,16.0,1030.0,675.0,675.0,0.0,0.0,355.0,0.0,2015.0,46865.0,MISSING,dallas thomas
Dolphins,00-0027785,19.92202601861248,Dolphins,-0.1,37.50%,Shelley Smith,G,0.0611718313791178,2015.0,shelley smith,shelley smith,shelley smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0030534,81.5579334967028,Eagles,-0.07,43.80%,Barrett Jones,G,0.1200851479620323,2015.0,barrett jones,barrett jones,barrett jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0030389,49.55236338331555,Eagles,-0.07,43.80%,Tanner Hawkinson,G,0.2882056113902848,2015.0,tanner hawkinson,tanner hawkinson,tanner hawkinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0025506,18.69561518768502,Eagles,-0.07,43.80%,Allen Barbre,G,1.012004466778336,2015.0,allen barbre,allen barbre,allen barbre,610.0,Allen Barbre,PHI,G,100.0,2.0,24.0,65.1,67.3,63.7,10.0,30.0,671.0,100.0,100.0,96.9,6.0,41.0,1.0,1156.0,0.0,1156.0,0.0,1156.0,715.0,715.0,0.0,0.0,441.0,0.0,2015.0,75255.59999999999,70.85747178329571,allen barbre
Eagles,00-0026929,16.093268228693063,Eagles,-0.07,43.80%,Andrew Gardner,G,0.6498080681183696,2015.0,andrew gardner,andrew gardner,andrew gardner,695.0,Andrew Gardner,PHI,G,100.0,0.0,24.0,83.1,68.2,85.7,4.0,3.0,111.0,100.0,100.0,96.8,1.0,7.0,0.0,174.0,0.0,0.0,0.0,174.0,119.0,119.0,174.0,0.0,55.0,0.0,2015.0,14459.4,MISSING,andrew gardner
Eagles,00-0030149,0.0,Eagles,-0.07,43.80%,Matt Tobin,G,0.4094556113902847,2015.0,matt tobin,matt tobin,matt tobin,637.0,Matt Tobin,PHI,G,100.0,2.0,24.0,65.0,46.1,71.4,11.0,31.0,561.0,100.0,100.0,94.8,2.0,50.0,8.0,984.0,0.0,0.0,125.0,984.0,597.0,597.0,858.0,1.0,387.0,0.0,2015.0,63960.0,MISSING,matt tobin
Falcons,00-0027027,85.1852565968352,Falcons,0.0,50.00%,Andy Levitre,G,2.0065605806811835,2015.0,andy levitre,andy levitre,andy levitre,615.0,Andy Levitre,ATL,G,100.0,0.0,2.0,74.0,69.1,75.6,4.0,37.0,666.0,100.0,100.0,96.6,10.0,43.0,2.0,1126.0,0.0,1126.0,0.0,1126.0,713.0,713.0,0.0,0.0,413.0,0.0,2015.0,83324.0,68.3149087672452,andy levitre
Falcons,00-0024271,32.03099166742879,Falcons,0.0,50.00%,Chris Chester,G,1.954215522054718,2015.0,chris chester,chris chester,chris chester,611.0,Chris Chester,ATL,G,100.0,0.0,2.0,76.5,68.4,75.8,6.0,25.0,666.0,100.0,100.0,96.8,3.0,37.0,6.0,1139.0,0.0,0.0,0.0,1139.0,713.0,713.0,1139.0,0.0,426.0,0.0,2015.0,87133.5,78.85288057993134,chris chester
Falcons,00-0028177,11.308236180317351,Falcons,0.0,50.00%,Mike Person,G,0.6362828029034059,2015.0,mike person,mike person,mike person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0027282,0.0,Falcons,0.0,50.00%,Ben Garland,G,0.0628140703517587,2015.0,ben garland,ben garland,ben garland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0030585,336.4162232521151,Giants,-0.05,37.50%,Justin Pugh,G,1.588605527638191,2015.0,justin pugh,justin pugh,justin pugh,639.0,Justin Pugh,NYG,G,100.0,1.0,21.0,78.8,81.2,75.9,1.0,22.0,554.0,100.0,100.0,97.6,4.0,25.0,2.0,963.0,0.0,728.0,151.0,963.0,594.0,594.0,0.0,84.0,369.0,0.0,2015.0,75884.4,MISSING,justin pugh
Giants,00-0027678,82.78920709738213,Giants,-0.05,37.50%,John Jerry,G,0.977107761027359,2015.0,john jerry,john jerry,john jerry,665.0,John Jerry,NYG,G,100.0,1.0,21.0,66.8,76.6,57.6,2.0,12.0,383.0,100.0,100.0,98.2,3.0,14.0,0.0,644.0,0.0,238.0,0.0,644.0,413.0,413.0,406.0,0.0,231.0,0.0,2015.0,43019.2,MISSING,john jerry
Giants,00-0029139,53.62577951982119,Giants,-0.05,37.50%,Adam Gettis,G,0.1200851479620323,2015.0,adam gettis,adam gettis,adam gettis,706.0,Adam Gettis,NYG,G,100.0,0.0,21.0,70.7,79.0,66.3,0.0,0.0,4.0,100.0,100.0,100.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,5.0,5.0,0.0,0.0,4.0,0.0,2015.0,636.3000000000001,MISSING,adam gettis
Giants,00-0026381,4.521095146186411,Giants,-0.05,37.50%,Geoff Schwartz,G,1.9862039363484087,2015.0,geoff schwartz,geoff schwartz,geoff schwartz,662.0,Geoff Schwartz,NYG,G,100.0,1.0,21.0,74.6,68.6,72.3,1.0,13.0,390.0,100.0,100.0,96.9,2.0,19.0,5.0,668.0,0.0,16.0,0.0,668.0,419.0,419.0,648.0,0.0,249.0,4.0,2015.0,49832.8,MISSING,geoff schwartz
Giants,00-0026574,0.0,Giants,-0.05,37.50%,Dallas Reynolds,G,0.4885538805136795,2015.0,dallas reynolds,,dallas reynolds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0030545,704.6462404834151,Jaguars,-0.09,31.30%,Luke Joeckel,G,4.035632328308208,2015.0,luke joeckel,luke joeckel,luke joeckel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0032255,180.85844969570425,Jaguars,-0.09,31.30%,A.J. Cann,G,0.443466638749302,2015.0,aj cann,aj cann,aj cann,646.0,A.J. Cann,JAX,G,100.0,3.0,15.0,69.5,73.6,64.5,1.0,24.0,567.0,100.0,100.0,97.4,6.0,27.0,2.0,861.0,0.0,0.0,0.0,861.0,598.0,598.0,861.0,0.0,263.0,0.0,2015.0,59839.5,MISSING,aj cann
Jaguars,00-0027658,126.4998546774056,Jaguars,-0.09,31.30%,Zane Beadles,G,3.4896705750977106,2015.0,zane beadles,zane beadles,zane beadles,624.0,Zane Beadles,JAX,G,100.0,0.0,15.0,58.5,63.4,54.4,5.0,30.0,683.0,100.0,100.0,96.6,4.0,41.0,6.0,1058.0,0.0,1058.0,0.0,1058.0,725.0,725.0,0.0,0.0,333.0,0.0,2015.0,61893.0,MISSING,zane beadles
Jaguars,00-0030827,0.0,Jaguars,-0.09,31.30%,Tyler Shatley,G,0.357109156895589,2015.0,tyler shatley,tyler shatley,tyler shatley,711.0,Tyler Shatley,JAX,G,100.0,0.0,15.0,60.0,MISSING,59.2,0.0,0.0,0.0,MISSING,MISSING,MISSING,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2015.0,60.0,MISSING,tyler shatley
Jets,00-0027963,241.7366266152348,Jets,0.12,62.50%,James Carpenter,G,1.6575935231714127,2015.0,james carpenter,james carpenter,james carpenter,618.0,James Carpenter,NYJ,G,100.0,0.0,22.0,75.4,73.2,71.7,7.0,24.0,662.0,100.0,100.0,97.4,2.0,33.0,2.0,1104.0,0.0,1104.0,0.0,1104.0,687.0,687.0,0.0,0.0,417.0,0.0,2015.0,83241.6,MISSING,james carpenter
Jets,00-0030066,138.439076962173,Jets,0.12,62.50%,Brian Winters,G,0.5436690396426578,2015.0,brian winters,brian winters,brian winters,655.0,Brian Winters,NYJ,G,100.0,1.0,22.0,68.8,71.4,66.6,5.0,17.0,458.0,100.0,100.0,97.4,7.0,23.0,1.0,766.0,0.0,3.0,0.0,766.0,475.0,475.0,763.0,0.0,291.0,0.0,2015.0,52700.8,MISSING,brian winters
Jets,00-0031017,68.61173192668721,Jets,0.12,62.50%,Dakota Dozier,G,0.408393355667225,2015.0,dakota dozier,dakota dozier,dakota dozier,708.0,Dakota Dozier,NYJ,G,100.0,0.0,22.0,60.0,78.1,MISSING,0.0,0.0,4.0,100.0,100.0,100.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,2015.0,240.0,MISSING,dakota dozier
Jets,00-0024193,12.122129011507662,Jets,0.12,62.50%,Willie Colon,G,0.4641261864879956,2015.0,willie colon,willie colon,willie colon,686.0,Willie Colon,NYJ,G,100.0,1.0,22.0,60.9,65.7,56.0,1.0,9.0,204.0,100.0,100.0,97.5,1.0,10.0,0.0,341.0,0.0,0.0,0.0,341.0,212.0,212.0,341.0,0.0,129.0,0.0,2015.0,20766.9,MISSING,willie colon
Lions,00-0032234,340.19935224465894,Lions,-0.05,43.80%,Laken Tomlinson,G,1.0850006979341151,2015.0,laken tomlinson,laken tomlinson,laken tomlinson,636.0,Laken Tomlinson,DET,G,100.0,2.0,11.0,69.2,74.5,62.5,6.0,20.0,635.0,100.0,100.0,97.3,6.0,30.0,4.0,986.0,0.0,984.0,0.0,986.0,663.0,663.0,0.0,0.0,323.0,2.0,2015.0,68231.2,MISSING,laken tomlinson
Lions,00-0030065,152.28863225844114,Lions,-0.05,43.80%,Larry Warford,G,0.5927205471803462,2015.0,larry warford,larry warford,larry warford,650.0,Larry Warford,DET,G,100.0,1.0,11.0,71.7,73.4,66.8,5.0,17.0,522.0,100.0,100.0,97.5,3.0,24.0,2.0,812.0,0.0,0.0,0.0,812.0,545.0,545.0,812.0,0.0,267.0,0.0,2015.0,58220.4,MISSING,larry warford
Lions,00-0025504,19.137634444251553,Lions,-0.05,43.80%,Manuel Ramirez,G,2.0938023450586267,2015.0,manuel ramirez,manuel ramirez,manuel ramirez,676.0,Manuel Ramirez,DET,G,100.0,0.0,11.0,75.8,87.1,69.5,1.0,6.0,333.0,100.0,100.0,98.6,2.0,8.0,1.0,488.0,130.0,93.0,0.0,488.0,351.0,351.0,265.0,0.0,137.0,0.0,2015.0,36990.4,MISSING,manuel ramirez
Packers,00-0027078,38.50191553901845,Packers,0.02,61.10%,T.J. Lang,G,4.048017867113344,2015.0,tj lang,tj lang,tj lang,609.0,T.J. Lang,GB,G,100.0,3.0,12.0,89.6,90.1,83.5,0.0,18.0,678.0,100.0,100.0,98.4,5.0,20.0,2.0,1173.0,0.0,1.0,0.0,1173.0,759.0,759.0,1171.0,1.0,414.0,0.0,2015.0,105100.8,74.156173380035,tj lang
Packers,00-0026275,21.121799454834733,Packers,0.02,61.10%,Josh Sitton,G,4.885538805136795,2015.0,josh sitton,josh sitton,josh sitton,604.0,Josh Sitton,GB,G,100.0,0.0,12.0,78.1,90.5,70.6,1.0,17.0,745.0,100.0,100.0,98.1,10.0,23.0,5.0,1280.0,0.0,1199.0,80.0,1280.0,832.0,832.0,0.0,0.0,448.0,1.0,2015.0,99968.0,65.69733578318788,josh sitton
Packers,00-0030652,0.0,Packers,0.02,61.10%,Josh Walker,G,0.3036013400335008,2015.0,josh walker,josh walker,josh walker,702.0,Josh Walker,GB,G,98.7,0.0,12.0,43.8,23.8,53.5,0.0,4.0,34.0,97.1,97.5,88.2,0.0,6.0,2.0,75.0,0.0,0.0,1.0,76.0,39.0,40.0,39.0,19.0,36.0,17.0,2015.0,3328.7999999999997,MISSING,josh walker
Packers,00-0030273,0.0,Packers,0.02,61.10%,Lane Taylor,G,0.4099204355108877,2015.0,lane taylor,lane taylor,lane taylor,696.0,Lane Taylor,GB,G,100.0,1.0,12.0,78.9,60.9,83.1,0.0,7.0,95.0,100.0,100.0,95.3,1.0,8.0,1.0,153.0,0.0,85.0,0.0,153.0,102.0,102.0,68.0,0.0,51.0,0.0,2015.0,12071.7,MISSING,lane taylor
Panthers,00-0029254,204.4017657041202,Panthers,0.21,89.50%,Amini Silatolu,G,1.096382607481854,2015.0,amini silatolu,amini silatolu,amini silatolu,688.0,Amini Silatolu,CAR,G,100.0,0.0,5.0,70.0,70.0,66.3,1.0,4.0,124.0,100.0,100.0,97.2,0.0,6.0,1.0,238.0,0.0,237.0,0.0,238.0,131.0,131.0,0.0,0.0,107.0,1.0,2015.0,16660.0,MISSING,amini silatolu
Panthers,00-0031362,117.54193600649027,Panthers,0.21,89.50%,Trai Turner,G,0.4501326074818537,2015.0,trai turner,trai turner,trai turner,605.0,Trai Turner,CAR,G,100.0,0.0,5.0,80.4,85.5,75.6,1.0,19.0,656.0,100.0,100.0,98.3,7.0,21.0,1.0,1277.0,0.0,0.0,0.0,1277.0,693.0,693.0,1277.0,0.0,584.0,0.0,2015.0,102670.8,75.57905017234776,trai turner
Panthers,00-0027750,32.191357213141536,Panthers,0.21,89.50%,Chris Scott,G,0.4641261864879956,2015.0,chris scott,chris scott,chris scott,700.0,Chris Scott,CAR,G,100.0,0.0,5.0,59.1,63.6,56.8,0.0,2.0,39.0,100.0,100.0,97.4,0.0,2.0,0.0,107.0,0.0,64.0,4.0,107.0,39.0,39.0,22.0,1.0,68.0,16.0,2015.0,6323.7,MISSING,chris scott
Panthers,00-0031122,0.0,Panthers,0.21,89.50%,Andrew Norwell,G,0.3587381351200446,2015.0,andrew norwell,andrew norwell,andrew norwell,633.0,Andrew Norwell,CAR,G,100.0,0.0,5.0,81.1,73.7,77.8,3.0,25.0,504.0,100.0,100.0,96.8,0.0,30.0,2.0,999.0,0.0,999.0,0.0,999.0,534.0,534.0,0.0,0.0,465.0,0.0,2015.0,81018.9,MISSING,andrew norwell
Panthers,00-0025925,0.0,Panthers,0.21,89.50%,Fernando Velasco,G,0.3842741485203796,2015.0,fernando velasco,fernando velasco,fernando velasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0031573,102.00863208644208,Patriots,0.16,72.20%,Tre' Jackson,G,0.3949853433835846,2015.0,tre jackson,tre jackson,tre jackson,670.0,Tre Jackson,NE,G,100.0,0.0,19.0,65.3,69.9,58.2,5.0,18.0,371.0,100.0,100.0,96.6,3.0,24.0,1.0,607.0,0.0,0.0,0.0,607.0,394.0,394.0,607.0,0.0,213.0,0.0,2015.0,39637.1,MISSING,tre jackson
Patriots,00-0031580,81.04727498663136,Patriots,0.16,72.20%,Shaq Mason,G,0.3809889726409827,2015.0,shaq mason,shaq mason,shaq mason,644.0,Shaq Mason,NE,G,100.0,1.0,19.0,64.6,45.1,72.7,9.0,20.0,528.0,100.0,100.0,96.9,2.0,31.0,2.0,868.0,0.0,717.0,0.0,868.0,565.0,565.0,118.0,0.0,303.0,6.0,2015.0,56072.8,MISSING,shaq mason
Patriots,00-0029992,0.0,Patriots,0.16,72.20%,Josh Kline,G,0.5827749860413176,2015.0,josh kline,josh kline,josh kline,634.0,Josh Kline,NE,G,100.0,0.0,19.0,65.9,63.5,66.5,10.0,27.0,631.0,100.0,100.0,96.8,6.0,39.0,2.0,996.0,0.0,500.0,0.0,996.0,675.0,675.0,496.0,0.0,321.0,0.0,2015.0,65636.40000000001,MISSING,josh kline
Raiders,00-0031367,135.72230004486286,Raiders,-0.03,43.80%,Gabe Jackson,G,0.4696007816862088,2015.0,gabe jackson,gabe jackson,gabe jackson,626.0,Gabe Jackson,OAK,G,100.0,1.0,23.0,79.9,84.4,72.6,3.0,19.0,655.0,100.0,100.0,98.2,3.0,23.0,1.0,1050.0,0.0,1050.0,0.0,1050.0,688.0,688.0,0.0,0.0,362.0,0.0,2015.0,83895.0,MISSING,gabe jackson
Raiders,00-0032151,83.40394402994575,Raiders,-0.03,43.80%,Jon Feliciano,G,0.3839775265214963,2015.0,jon feliciano,jon feliciano,jon feliciano,694.0,Jon Feliciano,OAK,G,100.0,3.0,23.0,60.4,69.7,68.3,0.0,4.0,122.0,100.0,100.0,97.5,4.0,5.0,1.0,187.0,0.0,0.0,0.0,187.0,131.0,131.0,187.0,0.0,56.0,0.0,2015.0,11294.8,MISSING,jon feliciano
Rams,00-0032242,210.92207055248576,Rams,-0.08,43.80%,Rob Havenstein,G,0.5037841987716359,2015.0,rob havenstein,,rob havenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0027648,154.02301766358204,Rams,-0.08,43.80%,Rodger Saffold,G,5.757956448911223,2015.0,rodger saffold,rodger saffold,rodger saffold,690.0,Rodger Saffold,SL,G,100.0,0.0,26.0,49.9,37.7,64.3,3.0,8.0,133.0,100.0,100.0,95.1,2.0,12.0,1.0,231.0,0.0,0.0,0.0,231.0,141.0,141.0,231.0,0.0,90.0,0.0,2015.0,11526.9,MISSING,rodger saffold
Rams,00-0030094,41.730200039235534,Rams,-0.08,43.80%,Eric Kush,G,0.1681197654941373,2015.0,eric kush,eric kush,eric kush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0032247,25.066614499248807,Rams,-0.08,43.80%,Cody Wichmann,G,0.3193893076493579,2015.0,cody wichmann,cody wichmann,cody wichmann,679.0,Cody Wichmann,SL,G,100.0,0.0,26.0,65.1,72.6,61.7,4.0,7.0,227.0,100.0,100.0,97.6,0.0,11.0,0.0,427.0,0.0,50.0,0.0,427.0,239.0,239.0,377.0,0.0,188.0,0.0,2015.0,27797.699999999997,MISSING,cody wichmann
Rams,00-0027110,22.26531210858532,Rams,-0.08,43.80%,Garrett Reynolds,G,0.6979334170854271,2015.0,garrett reynolds,garrett reynolds,garrett reynolds,659.0,Garrett Reynolds,SL,G,100.0,1.0,26.0,76.7,73.4,74.0,5.0,14.0,363.0,100.0,100.0,97.1,3.0,20.0,1.0,732.0,0.0,487.0,0.0,732.0,388.0,388.0,51.0,193.0,344.0,1.0,2015.0,56144.4,MISSING,garrett reynolds
Ravens,00-0029259,148.69611465397148,Ravens,-0.08,31.30%,Kelechi Osemele,G,0.7430171691792294,2015.0,kelechi osemele,kelechi osemele,kelechi osemele,638.0,Kelechi Osemele,BLT,G,100.0,4.0,3.0,81.2,72.9,88.0,3.0,17.0,607.0,100.0,100.0,98.2,9.0,21.0,1.0,974.0,0.0,686.0,280.0,974.0,644.0,644.0,6.0,0.0,330.0,1.0,2015.0,79088.8,MISSING,kelechi osemele
Ravens,00-0030996,42.94603597530333,Ravens,-0.08,31.30%,John Urschel,G,0.3811697375767727,2015.0,john urschel,john urschel,john urschel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0025473,28.320678696203725,Ravens,-0.08,31.30%,Marshal Yanda,G,4.872811278615298,2015.0,marshal yanda,marshal yanda,marshal yanda,613.0,Marshal Yanda,BLT,G,99.9,1.0,3.0,91.4,90.7,89.5,1.0,15.0,700.0,99.9,99.9,98.7,4.0,17.0,1.0,1129.0,0.0,0.0,0.0,1130.0,743.0,744.0,1121.0,3.0,386.0,1.0,2015.0,103282.0,68.75592479230433,marshal yanda
Ravens,00-0031771,0.0,Ravens,-0.08,31.30%,De'Ondre Wesley,G,0.1785887772194305,2015.0,deondre wesley,,deondre wesley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0032203,485.5195362481221,Saints,-0.08,43.80%,Andrus Peat,G,1.4458012283640425,2015.0,andrus peat,andrus peat,andrus peat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0029546,48.023861741157,Saints,-0.08,43.80%,Senio Kelemete,G,0.4082914572864322,2015.0,senio kelemete,senio kelemete,senio kelemete,680.0,Senio Kelemete,NO,G,100.0,0.0,20.0,66.7,56.0,70.6,3.0,10.0,245.0,100.0,100.0,96.1,2.0,16.0,3.0,424.0,1.0,100.0,68.0,424.0,261.0,261.0,221.0,0.0,163.0,32.0,2015.0,28280.800000000003,MISSING,senio kelemete
Saints,00-0026249,28.522920562453436,Saints,-0.08,43.80%,Mike McGlynn,G,0.3842741485203796,2015.0,mike mcglynn,mike mcglynn,mike mcglynn,705.0,Mike McGlynn,NO,G,100.0,0.0,20.0,62.2,73.2,57.7,0.0,1.0,12.0,100.0,100.0,95.8,0.0,1.0,0.0,17.0,0.0,14.0,0.0,17.0,12.0,12.0,0.0,0.0,5.0,0.0,2015.0,1057.4,MISSING,mike mcglynn
Saints,00-0030115,18.94774137501227,Saints,-0.08,43.80%,Ryan Seymour,G,0.0480339195979899,2015.0,ryan seymour,,ryan seymour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0024323,15.87244846240365,Saints,-0.08,43.80%,Jahri Evans,G,4.885538805136795,2015.0,jahri evans,jahri evans,jahri evans,652.0,Jahri Evans,NO,G,100.0,2.0,20.0,70.0,80.8,64.2,1.0,8.0,482.0,100.0,100.0,98.4,5.0,12.0,3.0,800.0,0.0,0.0,0.0,800.0,518.0,518.0,799.0,0.0,282.0,0.0,2015.0,56000.0,MISSING,jahri evans
Saints,00-0030217,0.0,Saints,-0.08,43.80%,Tim Lelito,G,0.4094556113902847,2015.0,tim lelito,tim lelito,tim lelito,640.0,Tim Lelito,NO,G,100.0,0.0,20.0,75.5,57.4,81.3,6.0,21.0,560.0,100.0,100.0,97.4,2.0,28.0,1.0,948.0,0.0,812.0,0.0,948.0,607.0,607.0,134.0,0.0,341.0,0.0,2015.0,71574.0,MISSING,tim lelito
Seahawks,00-0031581,78.01902647415821,Seahawks,0.19,61.10%,Mark Glowinski,G,0.3639189000558347,2015.0,mark glowinski,mark glowinski,mark glowinski,703.0,Mark Glowinski,SEA,G,100.0,0.0,29.0,50.3,69.6,51.4,1.0,0.0,34.0,100.0,100.0,98.5,1.0,1.0,0.0,73.0,0.0,0.0,0.0,73.0,36.0,36.0,73.0,0.0,37.0,0.0,2015.0,3671.9,MISSING,mark glowinski
Seahawks,00-0031618,25.454825952993303,Seahawks,0.19,61.10%,Kristjan Sokoli,G,0.3193893076493579,2015.0,kristjan sokoli,,kristjan sokoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0029146,14.819547429954056,Seahawks,0.19,61.10%,J.R. Sweezy,G,1.0861334450027915,2015.0,jr sweezy,jr sweezy,jr sweezy,614.0,J.R. Sweezy,SEA,G,100.0,0.0,29.0,67.5,63.1,69.3,4.0,26.0,641.0,100.0,100.0,96.9,9.0,35.0,5.0,1127.0,0.0,0.0,0.0,1127.0,670.0,670.0,1127.0,0.0,457.0,0.0,2015.0,76072.5,82.62960760998811,jr sweezy
Seahawks,00-0030207,0.0,Seahawks,0.19,61.10%,Alvin Bailey,G,0.4096873255164712,2015.0,alvin bailey,alvin bailey,alvin bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0029678,272.60613988171224,Steelers,0.08,61.10%,David DeCastro,G,1.7352317141261866,2015.0,david decastro,david decastro,david decastro,606.0,David DeCastro,PIT,G,100.0,0.0,25.0,83.0,84.7,78.7,3.0,24.0,715.0,100.0,100.0,97.7,2.0,30.0,3.0,1211.0,0.0,1.0,0.0,1211.0,781.0,781.0,1209.0,1.0,430.0,0.0,2015.0,100513.0,66.3673405909798,david decastro
Steelers,00-0026561,0.0,Steelers,0.08,61.10%,Ramon Foster,G,1.5005583472920156,2015.0,ramon foster,ramon foster,ramon foster,607.0,Ramon Foster,PIT,G,100.0,1.0,25.0,76.7,80.7,74.6,2.0,22.0,715.0,100.0,100.0,97.3,6.0,31.0,7.0,1211.0,0.0,1209.0,0.0,1211.0,781.0,781.0,2.0,0.0,430.0,0.0,2015.0,92883.7,61.809779735682824,ramon foster
Texans,00-0031410,280.64823617769224,Texans,0.06,52.90%,Xavier Su'a-Filo,G,0.8806023171412618,2015.0,xavier suafilo,xavier suafilo,xavier suafilo,661.0,Xavier Su'a-Filo,HST,G,100.0,0.0,13.0,63.8,49.8,66.3,7.0,16.0,361.0,100.0,100.0,95.4,1.0,28.0,5.0,691.0,1.0,690.0,0.0,691.0,384.0,384.0,0.0,0.0,307.0,0.0,2015.0,44085.8,MISSING,xavier suafilo
Texans,00-0029679,118.4702457722259,Texans,0.06,52.90%,Brandon Brooks,G,1.1839468174204355,2015.0,brandon brooks,brandon brooks,brandon brooks,628.0,Brandon Brooks,HST,G,100.0,0.0,13.0,78.1,82.4,71.3,5.0,19.0,584.0,100.0,100.0,97.6,6.0,26.0,2.0,1042.0,0.0,72.0,0.0,1042.0,620.0,620.0,970.0,0.0,422.0,0.0,2015.0,81380.2,MISSING,brandon brooks
