team,player_id,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,targeted_qb_rating,targets,touchdowns,wide_rate,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,inline_snaps,slot_snaps,wide_snaps,total_snaps,Year,weighted_grade,weighted_average_grade,merge_player_y
49ers,00-0037828,99.67042314014064,49ers,0.26,70.00%,Danny Gray,WR,0.5100400355871887,2023.0,danny gray,danny gray,danny gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0037524,0.0,49ers,0.26,70.00%,Tay Martin,WR,0.096085409252669,2023.0,tay martin,tay martin,tay martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0036377,48.023861741157,Bears,0.0,41.20%,Joe Reed,WR,0.2112989323843416,2023.0,joe reed,joe reed,joe reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0035621,0.0,Bears,0.0,41.20%,Nsimba Webster,WR,0.1649466192170818,2023.0,nsimba webster,nsimba webster,nsimba webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0036654,21.982161010723576,Bengals,-0.04,52.90%,Demetric Felton,WR,0.096085409252669,2023.0,demetric felton,demetric felton,demetric felton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0035399,0.0,Bengals,-0.04,52.90%,Stanley Morgan,WR,0.1361209964412811,2023.0,stanley morgan,stanley morgan,stanley morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0037422,0.0,Bengals,-0.04,52.90%,Kendric Pryor,WR,0.0747330960854092,2023.0,kendric pryor,kendric pryor,kendric pryor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0038590,65.25564419885751,Bills,0.19,63.20%,Justin Shorter,WR,0.2362041814946619,2023.0,justin shorter,justin hunter,justin hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0038679,0.0,Bills,0.19,63.20%,Tyrell Shavers,WR,0.096085409252669,2023.0,tyrell shavers,tyrell shavers,tyrell shavers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0038680,0.0,Bills,0.19,63.20%,Bryan Thompson,WR,0.096085409252669,2023.0,bryan thompson,brian thomas,brian thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0034765,65.48334586936676,Broncos,-0.07,47.10%,Tre'quan Smith,WR,0.1002669039145907,2023.0,trequan smith,trequan smith,trequan smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0033375,0.0,Broncos,-0.07,47.10%,Tim Patrick,WR,3.590598754448399,2023.0,tim patrick,tim patrick,tim patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0036959,0.0,Broncos,-0.07,47.10%,Michael Bandy,WR,0.0430008896797153,2023.0,michael bandy,michael bandy,michael bandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0035359,0.0,Broncos,-0.07,47.10%,David Sills,WR,0.096085409252669,2023.0,david sills,david sills,david sills,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0037387,0.0,Broncos,-0.07,47.10%,Jalen Virgil,WR,0.2131525800711743,2023.0,jalen virgil,jalen virgil,jalen virgil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0036877,67.7994205348016,Browns,0.05,61.10%,Jaelon Darden,WR,0.096085409252669,2023.0,jaelon darden,jaelon darden,jaelon darden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0037300,28.56973916080483,Browns,0.05,61.10%,Mike Woods,WR,0.2300142348754448,2023.0,mike woods,michael woods,michael woods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0032791,11.04196497507815,Browns,0.05,61.10%,Jakeem Grant,WR,0.949362099644128,2023.0,jakeem grant,jakeem grant,jakeem grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0036676,0.0,Browns,0.05,61.10%,Austin Watkins,WR,0.096085409252669,2023.0,austin watkins,austin pettis,austin pettis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0034411,18.020101944674707,Buccaneers,-0.01,52.60%,Russell Gage,WR,1.970937277580071,2023.0,russell gage,russell gage,russell gage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0038824,0.0,Buccaneers,-0.01,52.60%,Ryan Miller,WR,0.096085409252669,2023.0,ryan miller,ryan miller,ryan miller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0038805,0.0,Buccaneers,-0.01,52.60%,Cephus Johnson,WR,0.096085409252669,2023.0,cephus johnson,marcus johnson,marcus johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0037185,0.0,Buccaneers,-0.01,52.60%,Raleigh Webb,WR,0.0373665480427046,2023.0,raleigh webb,,raleigh webb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035876,0.0,Cardinals,-0.18,23.50%,Andre Baccellia,WR,0.0213523131672597,2023.0,andre baccellia,andre baccellia,andre baccellia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0035510,0.0,Cardinals,-0.18,23.50%,Jeff Smith,WR,0.0286476868327402,2023.0,jeff smith,jeff smith,jeff smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0037380,0.0,Cardinals,-0.18,23.50%,Kaden Davis,WR,0.096085409252669,2023.0,kaden davis,drew davis,drew davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0038860,0.0,Chargers,-0.08,29.40%,Terrell Bynum,WR,0.096085409252669,2023.0,terrell bynum,terrell owens,terrell owens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0037272,51.200576879971734,Chiefs,0.1,71.40%,Montrell Washington,WR,0.0640569395017793,2023.0,montrell washington,montrell washington,montrell washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0036647,35.81622711616388,Chiefs,0.1,71.40%,Cornell Powell,WR,0.096085409252669,2023.0,cornell powell,,cornell powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0038954,0.0,Chiefs,0.1,71.40%,Izaiah Gathings,WR,0.0160142348754448,2023.0,izaiah gathings,,izaiah gathings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0038519,0.0,Chiefs,0.1,71.40%,Nikko Remigio,WR,0.2024021352313167,2023.0,nikko remigio,nikko remigio,nikko remigio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0038440,0.0,Colts,-0.01,52.90%,Zavier Scott,WR,0.0640569395017793,2023.0,zavier scott,tyler scott,tyler scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0036439,10.792844677262336,Colts,-0.01,52.90%,Tyrie Cleveland,WR,0.0859430604982206,2023.0,tyrie cleveland,tyrie cleveland,tyrie cleveland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0033006,0.0,Colts,-0.01,52.90%,Jaydon Mickens,WR,0.0214857651245551,2023.0,jaydon mickens,jaydon mickens,jaydon mickens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0035021,0.0,Colts,-0.01,52.90%,Ashton Dulin,WR,1.258896797153025,2023.0,ashton dulin,ashton dulin,ashton dulin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0037394,0.0,Colts,-0.01,52.90%,Ethan Fernea,WR,0.0320284697508896,2023.0,ethan fernea,,ethan fernea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0036671,11.10575926084412,Commanders,-0.21,23.50%,Dax Milne,WR,0.4267424377224199,2023.0,dax milne,dax milne,dax milne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0035101,0.0,Commanders,-0.21,23.50%,Davion Davis,WR,0.0053380782918149,2023.0,davion davis,davion davis,davion davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0038830,0.0,Commanders,-0.21,23.50%,Kazmeir Allen,WR,0.096085409252669,2023.0,kazmeir allen,,kazmeir allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0038839,0.0,Commanders,-0.21,23.50%,Mitchell Tinsley,WR,0.3358540925266904,2023.0,mitchell tinsley,,mitchell tinsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0038840,0.0,Commanders,-0.21,23.50%,Bryce Tremayne,WR,0.096085409252669,2023.0,bryce tremayne,brycen tremayne,brycen tremayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0036652,24.504055195008053,Cowboys,0.21,66.70%,Racey McMath,WR,0.0053380782918149,2023.0,racey mcmath,racey mcmath,racey mcmath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0038734,0.0,Cowboys,0.21,66.70%,David Durden,WR,0.2016605871886121,2023.0,david durden,david reed,david reed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0038740,0.0,Cowboys,0.21,66.70%,Jalen Moreno-Cropper,WR,0.096085409252669,2023.0,jalen morenocropper,,jalen morenocropper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0036999,107.96378521143836,Dolphins,0.13,61.10%,Anthony Schwartz,WR,0.0427046263345195,2023.0,anthony schwartz,anthony schwartz,anthony schwartz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0036247,18.857398870259313,Dolphins,0.13,61.10%,Freddie Swain,WR,0.0747330960854092,2023.0,freddie swain,freddie swain,freddie swain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0032688,0.0,Dolphins,0.13,61.10%,Robby Anderson,WR,0.1626129893238434,2023.0,robby anderson,,robby anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0032688,0.0,Dolphins,0.13,61.10%,Robby Anderson,WR,0.0214857651245551,2023.0,robby anderson,,robby anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0037348,0.0,Dolphins,0.13,61.10%,Tanner Conner,WR,0.096085409252669,2023.0,tanner conner,tanner mcevoy,tanner mcevoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0037355,0.0,Dolphins,0.13,61.10%,Braylon Sanders,WR,0.096085409252669,2023.0,braylon sanders,braylon sanders,braylon sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0037039,0.0,Eagles,0.0,61.10%,Devon Allen,WR,0.096085409252669,2023.0,devon allen,devon wylie,devon wylie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0033733,0.0,Eagles,0.0,61.10%,Greg Ward,WR,0.0358096085409252,2023.0,greg ward,greg ward,greg ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0038484,0.0,Eagles,0.0,61.10%,Joseph Ngata,WR,0.096085409252669,2023.0,joseph ngata,,joseph ngata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0036951,32.84586805232778,Falcons,-0.04,41.20%,Frank Darby,WR,0.0747330960854092,2023.0,frank darby,frank darby,frank darby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0036463,0.0,Falcons,-0.04,41.20%,Chris Blair,WR,0.0800711743772242,2023.0,chris blair,chris blair,chris blair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0038149,0.0,Falcons,-0.04,41.20%,Josh Ali,WR,0.2298345195729537,2023.0,josh ali,josh ali,josh ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0036145,0.0,Giants,-0.15,35.30%,Lawrence Cager,WR,0.2323051601423487,2023.0,lawrence cager,lawrence cager,lawrence cager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0038953,0.0,Giants,-0.15,35.30%,Dylan Drummond,WR,0.0320284697508896,2023.0,dylan drummond,,dylan drummond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0037570,0.0,Giants,-0.15,35.30%,Dennis Houston,WR,0.096085409252669,2023.0,dennis houston,dennis houston,dennis houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0038477,0.0,Giants,-0.15,35.30%,Bryce Ford-Wheaton,WR,0.2031432384341637,2023.0,bryce fordwheaton,,bryce fordwheaton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0036918,59.26565198444304,Jaguars,-0.04,52.90%,Jacob Harris,WR,0.096085409252669,2023.0,jacob harris,jacob harris,jacob harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0036657,19.26558203089,Jaguars,-0.04,52.90%,Seth Williams,WR,0.096085409252669,2023.0,seth williams,seth williams,seth williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0036125,0.0,Jaguars,-0.04,52.90%,Jaylon Moore,WR,0.2001779359430605,2023.0,jaylon moore,jason moore,jason moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0037055,0.0,Jets,-0.12,41.20%,Lance McCutcheon,WR,0.0587188612099644,2023.0,lance mccutcheon,lance mccutcheon,lance mccutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0037156,0.0,Jets,-0.12,41.20%,Irvin Charles,WR,0.2409550711743772,2023.0,irvin charles,,irvin charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0034395,29.074767083309943,Lions,0.09,70.00%,Daurice Fountain,WR,0.096085409252669,2023.0,daurice fountain,daurice fountain,daurice fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0035544,0.0,Lions,0.09,70.00%,Tom Kennedy,WR,0.0320284697508896,2023.0,tom kennedy,tom kennedy,tom kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0037708,0.0,Lions,0.09,70.00%,Maurice Alexander,WR,0.096085409252669,2023.0,maurice alexander,maurice alexander,maurice alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0038507,13.839271659324522,Packers,0.05,52.60%,Grant DuBose,WR,0.096085409252669,2023.0,grant dubose,grant dubose,grant dubose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0038427,0.0,Packers,0.05,52.60%,Thyrick Pitts,WR,0.0213523131672597,2023.0,thyrick pitts,,thyrick pitts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0031299,39.9627097956458,Panthers,-0.17,11.80%,Jordan Matthews,WR,0.0733096085409252,2023.0,jordan matthews,jordan matthews,jordan matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036438,10.896065349343989,Panthers,-0.17,11.80%,Stephen Sullivan,WR,0.3637802491103202,2023.0,stephen sullivan,stephen williams,stephen williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0036858,22.9484648183253,Panthers,-0.17,11.80%,Jalen Camp,WR,0.0266903914590747,2023.0,jalen camp,jalen camp,jalen camp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0034104,0.0,Panthers,-0.17,11.80%,Cam Sims,WR,0.0358096085409252,2023.0,cam sims,cam sims,cam sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0037368,0.0,Panthers,-0.17,11.80%,Derek Wright,WR,0.096085409252669,2023.0,derek wright,,derek wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0036536,13.468043944273482,Patriots,-0.12,23.50%,Tre Nixon,WR,0.2001779359430605,2023.0,tre nixon,,tre nixon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0026293,1.5640508761485334,Patriots,-0.12,23.50%,Matthew Slater,WR,0.586076512455516,2023.0,matthew slater,matthew slater,matthew slater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0038502,0.0,Patriots,-0.12,23.50%,T.J. Luther,WR,0.0480427046263345,2023.0,tj luther,,tj luther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0033681,0.0,Raiders,-0.05,47.10%,Keelan Cole,WR,0.1649466192170818,2023.0,keelan cole,keelan cole,keelan cole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0036527,0.0,Raiders,-0.05,47.10%,D.J. Turner,WR,0.1720035587188612,2023.0,dj turner,dj turner,dj turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0036183,0.0,Raiders,-0.05,47.10%,Kristian Wilkerson,WR,0.0480427046263345,2023.0,kristian wilkerson,kristian wilkerson,kristian wilkerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0038359,0.0,Rams,0.04,55.60%,Xavier Smith,WR,0.096085409252669,2023.0,xavier smith,xavier smith,xavier smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0035769,0.0,Ravens,0.21,73.70%,Scotty Washington,WR,0.0373665480427046,2023.0,scotty washington,corey washington,corey washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0036491,0.0,Ravens,0.21,73.70%,Tarik Black,WR,0.0266903914590747,2023.0,tarik black,tarik black,tarik black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0038455,0.0,Ravens,0.21,73.70%,Sean Ryan,WR,0.096085409252669,2023.0,sean ryan,,sean ryan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0036219,0.0,Saints,0.08,52.90%,Marquez Callaway,WR,0.0501334519572953,2023.0,marquez callaway,marquez callaway,marquez callaway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0038902,0.0,Saints,0.08,52.90%,Shaq Davis,WR,0.096085409252669,2023.0,shaq davis,rashard davis,rashard davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0037093,16.411032264850277,Seahawks,-0.04,52.90%,Dareke Young,WR,0.3103981316725979,2023.0,dareke young,dareke young,dareke young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0036080,0.0,Seahawks,-0.04,52.90%,Easop Winston,WR,0.096085409252669,2023.0,easop winston,easop winston,easop winston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0035891,0.0,Seahawks,-0.04,52.90%,Cody White,WR,0.0320284697508896,2023.0,cody white,cody white,cody white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0036810,0.0,Seahawks,-0.04,52.90%,Cade Johnson,WR,0.096085409252669,2023.0,cade johnson,cade johnson,cade johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0036255,151.06359086669394,Steelers,-0.03,55.60%,Denzel Mims,WR,0.1002669039145907,2023.0,denzel mims,denzel mims,denzel mims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0036627,85.68758885744568,Steelers,-0.03,55.60%,Dez Fitzpatrick,WR,0.0747330960854092,2023.0,dez fitzpatrick,dez fitzpatrick,dez fitzpatrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0038472,0.0,Steelers,-0.03,55.60%,Duece Watts,WR,0.0854092526690391,2023.0,duece watts,,duece watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0035602,0.0,Texans,0.02,57.90%,Alex Bachman,WR,0.0480427046263345,2023.0,alex bachman,alex bachman,alex bachman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0038651,0.0,Texans,0.02,57.90%,Chase Cota,WR,0.0213523131672597,2023.0,chase cota,,chase cota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0038728,0.0,Texans,0.02,57.90%,Jared Wayne,WR,0.0427046263345195,2023.0,jared wayne,jared wayne,jared wayne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0038726,0.0,Texans,0.02,57.90%,Jesse Matthews,WR,0.2016605871886121,2023.0,jesse matthews,john matthews,john matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0037460,0.0,Texans,0.02,57.90%,Johnny Johnson,WR,0.096085409252669,2023.0,johnny johnson,johnny holton,johnny holton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0038844,0.0,Titans,-0.07,35.30%,Tre’Shaun Harrison,WR,0.096085409252669,2023.0,treshaun harrison,,treshaun harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0038969,0.0,Titans,-0.07,35.30%,Kearis Jackson,WR,0.2150062277580071,2023.0,kearis jackson,trishton jackson,trishton jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0035624,211.31112268414896,Vikings,-0.02,41.20%,N'Keal Harry,WR,0.0358096085409252,2023.0,nkeal harry,nkeal harry,nkeal harry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0038810,0.0,Vikings,-0.02,41.20%,Thayer Thomas,WR,0.096085409252669,2023.0,thayer thomas,michael thomas,michael thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0038806,0.0,Vikings,-0.02,41.20%,Malik Knowles,WR,0.0983096085409252,2023.0,malik knowles,malik nabers,malik nabers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0034411,13.349619859157078,49ers,0.02174647007,35.30%,Russell Gage,WR,0.05920125293657,2024.0,russell gage,russell gage,russell gage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49ers,00-0039701,0.0,49ers,0.02174647007,35.30%,Terique Owens,WR,0.0685199686765857,2024.0,terique owens,terrell owens,terrell owens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0037098,11.10575926084412,Bears,-0.08766408568,29.40%,Samori Toure,WR,0.0880971025841816,2024.0,samori toure,samori toure,samori toure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0035621,0.0,Bears,-0.08766408568,29.40%,Nsimba Webster,WR,0.2133907595927956,2024.0,nsimba webster,nsimba webster,nsimba webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bears,00-0039760,0.0,Bears,-0.08766408568,29.40%,John Jackson,WR,0.0783085356303837,2024.0,john jackson,jhaquan jackson,jhaquan jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bengals,00-0039626,0.0,Bengals,0.04236154557,52.90%,Cole Burgess,WR,0.0880971025841816,2024.0,cole burgess,,cole burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0036412,167.76225497981088,Bills,0.1922816216,75.00%,K.J. Hamler,WR,0.1184025058731401,2024.0,kj hamler,kj hamler,kj hamler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
