player_id,Year,Team,Cap_Space,age,adjusted_value,Net EPA,Win %,player,position,snap_counts_defense,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,weighted_grade,weighted_average_grade
00-0029600,2018,Dolphins,5.643340857787811,29.0,104.85746176919314,-0.15,43.80%,Andre Branch,ED,483.0,14.0,3.0,1.0,3.0,1.0,17.0,1.0,46.3,4.7,51.6,57.2,58.7,3.0,18.0,16.7,4.0,7.0,2.0,282.0,186.0,464.0,404.0,42.0,12.0,17.0,3.0,23.0,22362.9,MISSING
00-0032800,2018,Dolphins,0.2579334085778781,24.0,16.260781430686748,-0.15,43.80%,Jonathan Woodard,ED,128.0,6.0,1.0,0.0,0.0,0.0,17.0,0.0,61.3,84.3,58.1,59.8,51.6,1.0,3.0,10.0,1.0,0.0,1.0,57.0,70.0,128.0,117.0,6.0,6.0,8.0,2.0,5.0,7846.4,MISSING
00-0023368,2018,Dolphins,5.431715575620768,36.0,0.0,-0.15,43.80%,Cameron Wake,ED,517.0,14.0,6.0,0.0,0.0,1.0,17.0,0.0,81.7,66.7,81.3,70.0,70.7,10.0,38.0,6.9,2.0,2.0,6.0,313.0,198.0,517.0,495.0,22.0,20.0,21.0,1.0,54.0,42238.9,71.58099094807051
00-0026243,2018,Dolphins,2.285553047404063,33.0,0.0,-0.15,43.80%,William Hayes,ED,64.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,79.8,81.0,67.9,79.1,74.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,17.0,64.0,40.0,10.0,4.0,2.0,1.0,2.0,5107.2,79.1172150691464
00-0033285,2018,Eagles,0.0552714446952595,23.0,142.79429519324637,0.01,55.60%,Daeshon Hall,ED,18.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,75.7,97.4,67.7,66.1,71.2,0.0,1.0,0.0,0.0,0.0,1.0,15.0,3.0,16.0,16.0,0.0,2.0,1.0,0.0,2.0,1362.6,MISSING
00-0032197,2018,Cowboys,0.5720062076749436,25.0,148.69611465397148,0.05,61.10%,Randy Gregory,ED,457.0,14.0,0.0,0.0,1.0,1.0,9.0,1.0,62.7,0.0,68.3,63.2,69.9,10.0,22.0,13.3,2.0,9.0,5.0,321.0,132.0,457.0,440.0,17.0,12.0,13.0,2.0,37.0,28653.9,MISSING
00-0027865,2018,Eagles,4.514672686230249,30.0,98.02470378687572,0.01,55.60%,Brandon Graham,ED,755.0,16.0,9.0,1.0,0.0,1.0,24.0,1.0,89.0,75.1,79.1,80.9,64.1,9.0,56.0,9.3,4.0,3.0,5.0,538.0,209.0,753.0,650.0,73.0,27.0,30.0,8.0,70.0,67195.0,MISSING
00-0033876,2018,Eagles,1.6482110609480811,22.0,0.0,0.01,55.60%,Derek Barnett,ED,234.0,6.0,2.0,0.0,0.0,0.0,24.0,0.0,67.5,40.8,62.3,76.4,78.8,5.0,9.0,6.7,1.0,2.0,3.0,169.0,64.0,233.0,227.0,6.0,13.0,12.0,4.0,17.0,15795.0,MISSING
00-0026618,2018,Eagles,3.1884875846501126,32.0,0.0,0.01,55.60%,Michael Bennett,ED,716.0,16.0,5.0,0.0,2.0,2.0,24.0,0.0,74.6,43.5,75.8,64.5,38.5,20.0,37.0,28.1,9.0,6.0,11.0,532.0,174.0,714.0,509.0,169.0,22.0,18.0,5.0,68.0,53413.6,MISSING
00-0034381,2018,Eagles,0.3435344243792325,21.0,0.0,0.01,55.60%,Josh Sweat,ED,68.0,8.0,1.0,0.0,0.0,0.0,24.0,0.0,65.9,82.5,60.8,64.7,71.2,1.0,0.0,0.0,0.0,0.0,0.0,32.0,36.0,68.0,59.0,5.0,0.0,1.0,0.0,1.0,4481.200000000001,MISSING
00-0032240,2018,Falcons,2.60277539503386,26.0,430.25793934551047,-0.03,43.80%,Vic Beasley Jr.,ED,702.0,16.0,3.0,3.0,5.0,0.0,2.0,1.0,42.3,9.8,55.9,47.3,24.1,3.0,24.0,50.0,14.0,10.0,6.0,460.0,214.0,693.0,686.0,7.0,14.0,11.0,1.0,33.0,29694.6,MISSING
00-0033540,2018,Falcons,1.310349322799097,22.0,320.223387888151,-0.03,43.80%,Takk McKinley,ED,619.0,15.0,4.0,0.0,0.0,0.0,2.0,0.0,61.6,46.0,66.6,57.9,48.7,8.0,34.0,15.8,3.0,4.0,8.0,410.0,194.0,612.0,522.0,72.0,16.0,12.0,1.0,50.0,38130.4,MISSING
00-0029193,2018,Falcons,0.8465011286681716,30.0,168.3026735871218,-0.03,43.80%,Bruce Irvin,ED,471.0,16.0,6.0,0.0,0.0,1.0,2.0,0.0,59.1,39.9,62.2,56.9,51.8,5.0,13.0,19.0,4.0,3.0,7.0,272.0,172.0,440.0,434.0,4.0,14.0,11.0,2.0,25.0,27836.1,MISSING
00-0027980,2018,Falcons,2.2234762979683973,31.0,72.81680483319619,-0.03,43.80%,Brooks Reed,ED,458.0,16.0,6.0,0.0,0.0,1.0,2.0,0.0,65.8,76.9,61.2,71.0,29.5,3.0,13.0,17.2,5.0,1.0,1.0,255.0,190.0,456.0,438.0,13.0,12.0,18.0,0.0,17.0,30136.4,MISSING
00-0030387,2018,Falcons,0.3346168171557562,27.0,33.55287424912062,-0.03,43.80%,Steven Means,ED,162.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0,73.4,47.9,59.2,82.5,76.6,0.0,5.0,0.0,0.0,1.0,1.0,92.0,70.0,162.0,76.0,56.0,11.0,11.0,4.0,6.0,11890.8,MISSING
00-0026142,2018,Eagles,1.7494356659142212,33.0,95.3634985374373,0.01,55.60%,Chris Long,ED,612.0,16.0,6.0,0.0,0.0,2.0,24.0,0.0,74.4,78.1,71.7,66.9,49.7,15.0,30.0,27.3,6.0,1.0,8.0,450.0,156.0,612.0,599.0,8.0,12.0,10.0,0.0,53.0,45532.8,72.31517766497463
00-0031411,2018,Cowboys,9.674379232505643,26.0,203.95728018162836,0.05,61.10%,DeMarcus Lawrence,ED,736.0,16.0,6.0,1.0,0.0,3.0,9.0,1.0,89.5,38.7,84.4,81.9,55.4,11.0,39.0,17.5,10.0,6.0,13.0,484.0,235.0,733.0,712.0,18.0,44.0,41.0,12.0,63.0,65872.0,MISSING
00-0033541,2018,Cowboys,1.2862183972911965,23.0,307.8251035025631,0.05,61.10%,Taco Charlton,ED,402.0,11.0,7.0,1.0,0.0,0.0,9.0,1.0,66.5,75.8,59.1,68.5,72.1,4.0,12.0,4.2,1.0,1.0,1.0,225.0,169.0,402.0,378.0,22.0,12.0,16.0,4.0,17.0,26733.0,MISSING
00-0032751,2018,Commanders,0.1080530474040632,25.0,0.0,-0.09,43.80%,Cassanova McKinzy,ED,38.0,3.0,0.0,0.0,0.0,0.0,32.0,0.0,52.5,76.7,62.0,41.0,70.5,0.0,0.0,MISSING,0.0,0.0,0.0,24.0,11.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,1995.0,MISSING
00-0033403,2018,Cardinals,0.0921190744920993,24.0,0.0,-0.27,18.80%,Cameron Malveaux,ED,174.0,9.0,5.0,1.0,0.0,0.0,1.0,0.0,55.9,56.3,57.2,57.3,76.6,0.0,4.0,0.0,0.0,1.0,1.0,89.0,85.0,171.0,163.0,7.0,5.0,4.0,0.0,5.0,9726.6,MISSING
00-0030380,2018,Cardinals,0.7530332957110609,27.0,0.0,-0.27,18.80%,Benson Mayowa,ED,550.0,15.0,8.0,4.0,1.0,1.0,1.0,1.0,72.8,68.3,67.6,64.5,57.8,7.0,18.0,10.3,4.0,2.0,4.0,292.0,237.0,546.0,525.0,18.0,27.0,27.0,8.0,29.0,40040.0,MISSING
00-0032484,2018,Cardinals,0.0736952595936794,25.0,0.0,-0.27,18.80%,Vontarrius Dora,ED,67.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,47.3,81.4,66.3,39.2,29.9,2.0,1.0,33.3,1.0,0.0,0.0,21.0,44.0,67.0,60.0,6.0,1.0,2.0,0.0,3.0,3169.1,MISSING
00-0033156,2018,Chargers,3.9822003386004514,23.0,620.4202579277504,0.14,72.20%,Joey Bosa,ED,314.0,7.0,4.0,0.0,0.0,0.0,27.0,1.0,75.8,50.8,72.7,69.2,42.7,4.0,19.0,18.2,4.0,2.0,6.0,206.0,107.0,313.0,253.0,53.0,14.0,14.0,1.0,29.0,23801.2,MISSING
00-0029249,2018,Chargers,7.830135440180587,29.0,154.89961255761355,0.14,72.20%,Melvin Ingram III,ED,915.0,16.0,10.0,2.0,1.0,1.0,27.0,2.0,71.9,0.0,71.8,72.4,62.1,9.0,46.0,18.2,8.0,13.0,9.0,546.0,335.0,845.0,843.0,1.0,29.0,26.0,3.0,64.0,65788.5,MISSING
00-0031297,2018,Chiefs,4.9198645598194135,27.0,251.32592802104676,0.2,72.20%,Dee Ford,ED,1022.0,16.0,8.0,0.0,0.0,6.0,16.0,0.0,88.5,43.1,91.0,67.5,70.5,17.0,46.0,10.0,4.0,6.0,15.0,563.0,362.0,992.0,990.0,2.0,33.0,28.0,5.0,78.0,90447.0,MISSING
00-0033902,2018,Chiefs,0.554229683972912,24.0,184.5094865421594,0.2,72.20%,Tanoh Kpassagnon,ED,115.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,71.7,82.0,66.7,75.4,73.9,1.0,10.0,0.0,0.0,0.0,0.0,83.0,21.0,110.0,109.0,0.0,1.0,3.0,1.0,11.0,8245.5,MISSING
00-0028008,2018,Chiefs,11.62528216704289,29.0,47.24236798490384,0.2,72.20%,Justin Houston,ED,719.0,12.0,5.0,1.0,0.0,5.0,16.0,3.0,87.4,89.1,89.7,64.7,57.1,6.0,32.0,19.4,7.0,0.0,10.0,374.0,255.0,703.0,698.0,3.0,26.0,24.0,7.0,48.0,62840.600000000006,MISSING
00-0027442,2018,Chiefs,0.2509627539503385,31.0,0.0,0.2,72.20%,Frank Zombo,ED,30.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,55.9,77.2,58.2,54.3,MISSING,0.0,1.0,MISSING,0.0,0.0,0.0,13.0,16.0,29.0,29.0,0.0,0.0,0.0,0.0,1.0,1677.0,MISSING
00-0034354,2018,Colts,0.5354401805869075,23.0,227.6070750935805,0.11,61.10%,Kemoko Turay,ED,383.0,14.0,3.0,0.0,0.0,1.0,14.0,0.0,61.8,30.0,67.6,51.2,67.1,7.0,26.0,9.1,1.0,5.0,5.0,270.0,110.0,383.0,361.0,21.0,7.0,7.0,0.0,38.0,23669.4,MISSING
00-0034359,2018,Colts,0.4479841986455982,23.0,188.0795140943699,0.11,61.10%,Tyquan Lewis,ED,337.0,8.0,3.0,0.0,1.0,0.0,14.0,0.0,53.2,54.0,52.3,58.4,78.1,6.0,8.0,0.0,0.0,2.0,3.0,203.0,123.0,337.0,270.0,46.0,8.0,8.0,1.0,17.0,17928.4,MISSING
00-0027975,2018,Colts,4.232505643340858,29.0,78.99543392166731,0.11,61.10%,Jabaal Sheard,ED,814.0,16.0,6.0,3.0,1.0,0.0,14.0,0.0,74.1,62.2,65.8,79.6,58.8,7.0,43.0,13.3,6.0,5.0,6.0,506.0,286.0,813.0,734.0,69.0,29.0,33.0,11.0,56.0,60317.4,MISSING
00-0033964,2018,Colts,0.2210857787810383,23.0,31.59472523147112,0.11,61.10%,Al-Quadin Muhammad,ED,415.0,15.0,9.0,1.0,0.0,0.0,14.0,1.0,68.4,76.0,55.4,73.0,81.4,3.0,9.0,0.0,0.0,2.0,0.0,216.0,193.0,414.0,381.0,33.0,14.0,18.0,6.0,12.0,28386.000000000004,MISSING
00-0033693,2018,Colts,0.216803611738149,25.0,0.0,0.11,61.10%,Carroll Phillips,ED,59.0,5.0,1.0,0.0,0.0,0.0,14.0,0.0,33.3,14.3,51.4,42.6,44.0,0.0,1.0,20.0,1.0,1.0,0.0,36.0,21.0,59.0,56.0,3.0,1.0,3.0,0.0,1.0,1964.7,MISSING
00-0031371,2018,Commanders,0.0209136568848758,26.0,237.2273204359716,-0.09,43.80%,Marcus Smith,ED,9.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,60.5,72.4,60.0,60.1,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,1.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,544.5,MISSING
00-0033525,2018,Commanders,0.6829367945823928,24.0,215.9466255506495,-0.09,43.80%,Ryan Anderson,ED,164.0,13.0,3.0,0.0,0.0,1.0,32.0,0.0,86.8,85.0,57.9,83.8,67.9,1.0,8.0,14.3,2.0,0.0,2.0,91.0,62.0,161.0,160.0,0.0,7.0,9.0,1.0,11.0,14235.2,MISSING
00-0031935,2018,Commanders,1.0377460496613995,25.0,211.15699753619467,-0.09,43.80%,Preston Smith,ED,834.0,16.0,12.0,2.0,0.0,0.0,32.0,1.0,76.3,75.2,68.4,72.0,69.4,9.0,38.0,7.7,4.0,3.0,6.0,468.0,315.0,810.0,799.0,2.0,27.0,36.0,5.0,53.0,63634.2,MISSING
00-0027954,2018,Commanders,7.025959367945823,30.0,121.1138793976879,-0.09,43.80%,Ryan Kerrigan,ED,820.0,16.0,10.0,0.0,0.0,3.0,32.0,1.0,75.9,83.7,70.2,71.7,85.0,7.0,41.0,3.3,1.0,1.0,14.0,470.0,309.0,799.0,797.0,0.0,28.0,19.0,4.0,62.0,62238.00000000001,MISSING
00-0028103,2018,Commanders,0.9628950338600452,29.0,14.821507494696156,-0.09,43.80%,Pernell McPhee,ED,203.0,13.0,2.0,1.0,0.0,0.0,32.0,1.0,69.1,25.1,73.5,62.8,53.5,8.0,7.0,23.1,3.0,2.0,0.0,117.0,73.0,200.0,199.0,0.0,6.0,8.0,2.0,15.0,14027.3,MISSING
00-0029111,2018,Falcons,1.1286681715575622,29.0,0.0,-0.03,43.80%,Derrick Shelby,ED,135.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,63.7,84.5,54.6,67.7,76.2,0.0,2.0,0.0,0.0,0.0,0.0,72.0,63.0,135.0,98.0,27.0,5.0,10.0,1.0,2.0,8599.5,MISSING
00-0031081,2018,Cardinals,0.3978555304740406,27.0,22.445296211490923,-0.27,18.80%,Zach Moore,ED,246.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,56.1,86.6,62.3,60.1,46.5,3.0,5.0,10.0,1.0,0.0,4.0,118.0,125.0,245.0,160.0,17.0,8.0,7.0,1.0,12.0,13800.6,MISSING
00-0030776,2018,Giants,0.7054176072234764,27.0,0.0,-0.04,31.30%,Kerry Wynn,ED,393.0,14.0,5.0,2.0,1.0,2.0,21.0,0.0,66.2,71.1,53.0,70.0,59.8,0.0,19.0,12.5,4.0,1.0,2.0,289.0,103.0,393.0,134.0,105.0,20.0,23.0,3.0,21.0,26016.6,MISSING
00-0031050,2018,Giants,1.984574492099323,26.0,96.71759695192156,-0.04,31.30%,Kareem Martin,ED,610.0,16.0,10.0,2.0,0.0,0.0,21.0,0.0,61.0,89.9,58.0,60.9,31.6,9.0,13.0,18.6,8.0,0.0,2.0,298.0,266.0,592.0,532.0,22.0,22.0,25.0,4.0,24.0,37210.0,MISSING
00-0033408,2018,Panthers,0.3132054176072235,24.0,0.0,0.01,43.80%,Bryan Cox Jr.,ED,200.0,11.0,3.0,0.0,0.0,0.0,5.0,0.0,57.2,86.9,55.7,62.1,36.9,1.0,6.0,25.0,3.0,0.0,0.0,114.0,80.0,198.0,185.0,10.0,4.0,6.0,2.0,7.0,11440.0,MISSING
00-0028339,2018,Panthers,5.173062076749436,30.0,0.0,0.01,43.80%,Mario Addison,ED,666.0,16.0,11.0,0.0,0.0,3.0,5.0,0.0,69.9,73.2,69.0,61.5,53.5,1.0,34.0,9.4,3.0,2.0,10.0,408.0,234.0,649.0,620.0,21.0,24.0,18.0,7.0,45.0,46553.4,MISSING
00-0031500,2018,Panthers,0.2708803611738148,26.0,0.0,0.01,43.80%,Efe Obada,ED,189.0,10.0,0.0,1.0,0.0,0.0,5.0,0.0,58.8,58.5,69.7,47.3,31.4,5.0,7.0,40.0,2.0,1.0,2.0,108.0,77.0,187.0,176.0,3.0,5.0,3.0,0.0,14.0,11113.2,MISSING
00-0030251,2018,Panthers,0.7336343115124153,28.0,0.0,0.01,43.80%,Wes Horton,ED,471.0,16.0,3.0,0.0,0.0,0.0,5.0,0.0,42.5,36.3,47.5,49.2,30.1,0.0,19.0,25.0,6.0,4.0,2.0,268.0,199.0,470.0,401.0,47.0,10.0,15.0,1.0,21.0,20017.5,MISSING
00-0033920,2018,Patriots,0.4422821670428894,24.0,132.42811569895156,0.11,73.70%,Derek Rivers,ED,78.0,6.0,0.0,0.0,0.0,0.0,19.0,0.0,49.6,80.8,48.8,57.4,74.2,0.0,3.0,0.0,0.0,0.0,1.0,61.0,16.0,76.0,76.0,0.0,2.0,2.0,0.0,4.0,3868.8,MISSING
00-0027958,2018,Patriots,2.2220654627539504,30.0,109.47116566047444,0.11,73.70%,Adrian Clayborn,ED,318.0,14.0,0.0,0.0,0.0,1.0,19.0,0.0,71.5,70.3,66.1,70.1,29.8,8.0,28.0,30.0,3.0,1.0,3.0,275.0,42.0,315.0,277.0,32.0,7.0,7.0,2.0,39.0,22737.0,MISSING
00-0031566,2018,Patriots,1.155041196388262,25.0,85.70883476502091,0.11,73.70%,Trey Flowers,ED,732.0,15.0,10.0,2.0,1.0,3.0,19.0,0.0,90.4,71.9,80.6,87.6,80.1,12.0,43.0,4.1,2.0,2.0,9.0,462.0,243.0,718.0,479.0,63.0,37.0,37.0,5.0,64.0,66172.8,MISSING
00-0033947,2018,Patriots,0.3951128668171558,24.0,73.33460703775393,0.11,73.70%,Deatrich Wise Jr.,ED,431.0,16.0,7.0,0.0,1.0,0.0,19.0,0.0,59.6,58.3,56.5,64.8,71.8,10.0,14.0,8.0,2.0,2.0,5.0,301.0,129.0,429.0,268.0,65.0,11.0,16.0,1.0,29.0,25687.6,MISSING
00-0021140,2018,Panthers,2.8216704288939054,38.0,15.763480285159282,0.01,43.80%,Julius Peppers,ED,506.0,16.0,4.0,5.0,1.0,2.0,5.0,1.0,75.8,65.2,66.7,73.4,80.3,6.0,17.0,0.0,0.0,2.0,5.0,344.0,151.0,503.0,427.0,42.0,14.0,11.0,4.0,28.0,38354.8,64.07749803304485
00-0032729,2018,Patriots,0.0418273137697517,25.0,0.0,0.11,73.70%,Ufomba Kamalu,ED,22.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,53.2,77.4,53.8,58.0,68.1,0.0,2.0,0.0,0.0,0.0,0.0,17.0,5.0,21.0,15.0,2.0,1.0,1.0,1.0,2.0,1170.4,MISSING
00-0030442,2018,Patriots,0.6239836343115124,27.0,41.12242726510748,0.11,73.70%,John Simon,ED,185.0,11.0,3.0,0.0,0.0,0.0,19.0,0.0,65.5,83.6,58.8,75.5,79.5,1.0,9.0,0.0,0.0,0.0,2.0,122.0,50.0,165.0,165.0,0.0,9.0,9.0,0.0,12.0,12117.5,MISSING
00-0034825,2018,Raiders,0.3874683972911964,22.0,138.79727216860618,-0.2,25.00%,Arden Key,ED,644.0,16.0,6.0,0.0,2.0,0.0,23.0,0.0,54.0,59.8,56.4,56.1,29.2,10.0,20.0,26.3,10.0,5.0,1.0,350.0,270.0,636.0,610.0,21.0,15.0,22.0,3.0,31.0,34776.0,MISSING
00-0029112,2018,Raiders,0.1872257336343115,28.0,0.0,-0.2,25.00%,Jacquies Smith,ED,66.0,6.0,0.0,0.0,0.0,0.0,23.0,0.0,53.2,21.0,54.7,58.2,71.4,1.0,2.0,0.0,0.0,1.0,0.0,37.0,24.0,64.0,63.0,1.0,0.0,2.0,0.0,3.0,3511.2000000000003,MISSING
00-0033122,2018,Raiders,0.2782494356659142,26.0,0.0,-0.2,25.00%,Shilique Calhoun,ED,138.0,7.0,4.0,0.0,1.0,0.0,23.0,0.0,55.0,17.1,58.1,60.5,64.5,1.0,4.0,8.3,1.0,2.0,0.0,68.0,67.0,137.0,128.0,7.0,5.0,7.0,2.0,5.0,7590.0,MISSING
00-0034805,2018,Rams,0.3347003386004514,21.0,77.50214835374705,0.15,79.00%,John Franklin-Myers,ED,301.0,16.0,2.0,0.0,0.0,1.0,26.0,1.0,63.8,73.1,63.6,57.6,75.1,4.0,21.0,0.0,0.0,1.0,2.0,231.0,68.0,300.0,251.0,41.0,5.0,3.0,0.0,27.0,19203.8,MISSING
00-0032052,2018,Rams,1.086971783295711,24.0,561.3794642805499,0.15,79.00%,Dante Fowler Jr.,ED,577.0,15.0,3.0,0.0,2.0,2.0,26.0,2.0,65.4,41.5,71.5,53.0,29.8,5.0,30.0,25.9,7.0,4.0,4.0,373.0,186.0,571.0,569.0,1.0,16.0,17.0,3.0,39.0,37735.8,MISSING
00-0033945,2018,Rams,0.3997009029345372,23.0,78.2981689020182,0.15,79.00%,Samson Ebukam,ED,692.0,16.0,13.0,1.0,0.0,3.0,26.0,2.0,63.0,54.2,68.3,65.1,45.6,3.0,26.0,17.4,8.0,3.0,3.0,304.0,281.0,632.0,630.0,1.0,19.0,25.0,4.0,32.0,43596.0,MISSING
00-0034811,2018,Rams,0.0516766365688487,23.0,29.92932060129188,0.15,79.00%,Trevon Young,ED,11.0,2.0,0.0,0.0,0.0,0.0,26.0,1.0,73.2,72.2,52.9,63.6,MISSING,0.0,0.0,MISSING,0.0,0.0,0.0,6.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,805.2,MISSING
00-0034030,2018,Patriots,0.2708803611738148,24.0,0.0,0.11,73.70%,Keionta Davis,ED,182.0,6.0,1.0,0.0,0.0,0.0,19.0,0.0,49.4,85.3,52.1,46.2,53.7,1.0,7.0,12.5,1.0,0.0,0.0,99.0,83.0,182.0,129.0,26.0,5.0,6.0,3.0,8.0,8990.8,MISSING
00-0034382,2018,Panthers,0.3347003386004514,24.0,76.34256888458827,0.01,43.80%,Marquis Haynes Sr.,ED,46.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,48.4,80.2,56.2,42.3,71.9,0.0,1.0,0.0,0.0,0.0,0.0,32.0,12.0,46.0,43.0,2.0,1.0,1.0,0.0,1.0,2226.4,MISSING
00-0032633,2018,Packers,0.2708803611738148,25.0,0.0,0.0,40.00%,Reggie Gilbert,ED,487.0,16.0,1.0,2.0,0.0,0.0,12.0,1.0,63.5,87.5,55.4,64.4,69.4,5.0,13.0,11.1,4.0,0.0,3.0,241.0,196.0,468.0,439.0,16.0,24.0,31.0,3.0,21.0,30924.5,MISSING
00-0029408,2018,Packers,6.003103837471784,28.0,0.0,0.0,40.00%,Nick Perry,ED,302.0,9.0,2.0,3.0,0.0,1.0,12.0,0.0,52.9,62.1,55.8,58.8,72.6,1.0,10.0,5.6,1.0,1.0,2.0,168.0,114.0,298.0,288.0,8.0,9.0,15.0,1.0,13.0,15975.8,MISSING
00-0029693,2018,Giants,9.593679458239276,27.0,62.20468704475751,-0.04,31.30%,Olivier Vernon,ED,665.0,11.0,2.0,1.0,1.0,1.0,21.0,1.0,86.3,40.2,86.0,71.2,64.7,13.0,25.0,14.8,4.0,5.0,8.0,414.0,238.0,655.0,619.0,22.0,22.0,21.0,0.0,46.0,57389.5,MISSING
00-0027022,2018,Giants,0.9226862302483072,31.0,37.43281882050692,-0.04,31.30%,Connor Barwin,ED,289.0,15.0,6.0,4.0,0.0,0.0,21.0,0.0,47.8,68.5,57.0,35.5,57.7,3.0,7.0,7.7,1.0,1.0,1.0,169.0,113.0,286.0,267.0,16.0,3.0,6.0,0.0,11.0,13814.2,MISSING
00-0033907,2018,Jaguars,0.4973419864559819,23.0,161.24989190679736,-0.1,31.30%,Dawuane Smoot,ED,171.0,8.0,1.0,0.0,0.0,0.0,15.0,0.0,71.6,56.6,67.1,67.8,52.7,4.0,9.0,16.7,1.0,1.0,0.0,125.0,41.0,171.0,170.0,1.0,4.0,4.0,1.0,13.0,12243.6,MISSING
00-0033123,2018,Jaguars,0.5356348758465012,23.0,143.8846791039116,-0.1,31.30%,Yannick Ngakoue,ED,766.0,16.0,5.0,1.0,1.0,0.0,15.0,0.0,72.7,58.5,76.8,59.0,29.9,24.0,30.0,26.9,7.0,4.0,10.0,497.0,256.0,747.0,745.0,2.0,21.0,14.0,3.0,64.0,55688.2,MISSING
00-0026190,2018,Jaguars,9.875846501128668,31.0,26.039919721487067,-0.1,31.30%,Calais Campbell,ED,816.0,16.0,11.0,2.0,0.0,1.0,15.0,1.0,90.9,56.6,70.4,93.6,67.8,11.0,31.0,7.5,5.0,5.0,11.0,502.0,312.0,813.0,515.0,204.0,57.0,51.0,12.0,53.0,74174.40000000001,69.31726588628763
00-0029799,2018,Jaguars,1.4549238148984198,28.0,0.0,-0.1,31.30%,Lerentee McCray,ED,100.0,12.0,0.0,0.0,0.0,0.0,15.0,0.0,64.9,84.1,74.7,48.9,26.5,1.0,10.0,0.0,0.0,0.0,1.0,73.0,25.0,100.0,100.0,0.0,2.0,1.0,0.0,12.0,6490.000000000001,MISSING
00-0033117,2018,Jets,0.0736952595936794,27.0,141.92391679102278,-0.15,25.00%,Bronson Kaufusi,ED,45.0,3.0,0.0,1.0,0.0,0.0,22.0,0.0,44.1,77.7,50.7,45.6,MISSING,1.0,1.0,MISSING,0.0,0.0,0.0,35.0,10.0,44.0,26.0,0.0,0.0,0.0,0.0,2.0,1984.5,MISSING
00-0033917,2018,Jets,0.2546139954853273,24.0,137.6079833745296,-0.15,25.00%,Tarell Basham,ED,99.0,8.0,1.0,0.0,0.0,0.0,22.0,0.0,69.1,80.2,57.3,75.4,75.4,2.0,2.0,0.0,0.0,0.0,0.0,62.0,34.0,98.0,90.0,6.0,4.0,4.0,0.0,4.0,6840.9,MISSING
00-0030010,2018,Jets,0.6772009029345373,27.0,0.0,-0.15,25.00%,Brandon Copeland,ED,611.0,16.0,11.0,1.0,0.0,0.0,22.0,0.0,67.4,74.6,56.2,67.3,57.8,8.0,25.0,14.7,5.0,1.0,5.0,357.0,200.0,586.0,580.0,3.0,18.0,18.0,2.0,38.0,41181.4,MISSING
00-0031258,2018,Jets,0.6891930022573364,25.0,0.0,-0.15,25.00%,Jeremiah Attaochu,ED,171.0,10.0,2.0,0.0,2.0,1.0,22.0,0.0,67.8,18.5,69.5,66.0,54.7,4.0,6.0,11.1,1.0,2.0,2.0,104.0,61.0,169.0,163.0,5.0,6.0,6.0,0.0,12.0,11593.8,MISSING
00-0030160,2018,Jets,1.1851015801354403,26.0,0.0,-0.15,25.00%,Josh Martin,ED,19.0,1.0,1.0,0.0,0.0,0.0,22.0,0.0,66.5,73.9,53.0,70.6,69.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,1263.5,MISSING
00-0030059,2018,Lions,9.674379232505643,29.0,0.0,-0.06,37.50%,Ezekiel Ansah,ED,146.0,7.0,4.0,0.0,1.0,0.0,11.0,0.0,74.5,12.5,74.6,69.6,54.5,3.0,13.0,18.2,2.0,2.0,4.0,110.0,36.0,142.0,106.0,20.0,9.0,5.0,0.0,20.0,10877.0,MISSING
00-0030946,2018,Lions,0.3132054176072235,27.0,0.0,-0.06,37.50%,Kerry Hyder Jr.,ED,153.0,7.0,2.0,0.0,0.0,0.0,11.0,0.0,57.1,81.5,57.8,54.6,40.2,1.0,6.0,25.0,1.0,0.0,1.0,106.0,47.0,153.0,17.0,22.0,2.0,1.0,0.0,8.0,8736.300000000001,MISSING
