Unnamed: 0.1,Unnamed: 0_x,season,team,position_x,player_name,player_id_x,years_exp,entry_year,rookie_year,draft_club,age,pick,pff,stuart,johnson,hill,otc,adjusted_value,Year_x,Team,Net EPA,Win %,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0_y,player,team_name,position_y,snap_counts_defense,player_id_y,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,Year_y,weighted_grade,weighted_average_grade,merge_player_y
11082.0,11082.0,2015.0,Falcons,DL,Malliciah Goodman,00-0030424,2.0,2013.0,2013.0,Falcons,25.0,127.0,0.146,3.8,45.0,19.77,449.0,69.2478569693987,2015.0,Falcons,0.0,50.00%,malliciah goodman,malliciah goodman,malliciah goodman,907,Malliciah Goodman,ATL,ED,106,7909,4,2,0,0,0,2,0,56.0,82.9,57.2,51.6,43.2,1,4,25.0,1,0,0,79,27,106,66,6,1,1,0,5,2015,5936.0,MISSING,malliciah goodman
11998.0,11998.0,2015.0,Texans,LB,John Simon,00-0030442,2.0,2013.0,2013.0,Ravens,24.0,129.0,0.144,3.7,43.0,18.91,441.0,67.7994205348016,2015.0,Texans,0.06,52.90%,john simon,john simon,john simon,908,John Simon,HST,ED,683,7911,17,6,0,0,0,13,0,67.0,74.1,60.8,70.7,46.9,7,14,16.7,10,1,6,279,230,345,344,0,27,44,1,27,2015,45761.0,MISSING,john simon
11335.0,11335.0,2015.0,Lions,DL,Devin Taylor,00-0030079,2.0,2013.0,2013.0,Lions,25.0,132.0,0.141,3.5,40.0,17.68,429.0,65.39996326666024,2015.0,Lions,-0.05,43.80%,devin taylor,devin taylor,devin taylor,909,Devin Taylor,DET,ED,550,7914,15,5,1,0,1,11,0,66.4,91.0,60.8,59.0,59.0,4,23,16.7,5,1,9,373,169,545,516,2,20,20,4,36,2015,36520.0,MISSING,devin taylor
10296.0,10296.0,2015.0,Bills,DL,Lavar Edwards,00-0030488,2.0,2013.0,2013.0,Titans,25.0,142.0,0.129,3.0,35.0,14.15,390.0,58.322818458429545,2015.0,Bills,0.02,50.00%,lavar edwards,lavar edwards,lavar edwards,910,Lavar Edwards,BUF,ED,2,7924,1,0,0,0,0,4,0,57.0,68.6,56.9,MISSING,MISSING,0,0,MISSING,0,0,0,2,0,2,0,0,0,0,0,0,2015,114.0,MISSING,lavar edwards
11723.0,11723.0,2015.0,Ravens,DL,Kapron Lewis-Moore,00-0029894,2.0,2013.0,2013.0,Ravens,25.0,200.0,0.068,0.9,11.0,3.89,210.0,26.76924061964463,2015.0,Ravens,-0.08,31.30%,kapron lewismoore,kapron lewismoore,kapron lewismoore,911,Kapron Lewis-Moore,BLT,ED,51,7981,5,1,0,0,0,3,0,48.3,77.7,50.6,51.3,70.5,0,0,0.0,0,0,0,32,19,51,6,18,0,1,0,0,2015,2463.2999999999997,MISSING,kapron lewismoore
10427.0,10427.0,2015.0,Browns,DL,Armonty Bryant,00-0030553,2.0,2013.0,2013.0,Browns,25.0,217.0,0.058,0.3,5.0,2.67,167.0,19.612723870195072,2015.0,Browns,-0.14,18.80%,armonty bryant,armonty bryant,armonty bryant,912,Armonty Bryant,CLV,ED,478,7999,14,5,0,1,2,8,1,60.0,50.9,59.1,63.3,68.3,6,10,5.7,2,3,6,254,203,474,446,19,26,28,5,22,2015,28680.0,MISSING,armonty bryant
12063.0,12063.0,2015.0,Titans,LB,David Bass,00-0030517,2.0,2013.0,2013.0,Raiders,24.0,233.0,0.052,0.0,0.0,1.87,129.0,14.849316061831953,2015.0,Titans,-0.16,18.80%,david bass,david bass,david bass,913,David Bass,TEN,ED,530,8016,15,8,3,0,0,31,2,56.3,60.1,57.8,50.9,58.7,2,12,8.6,3,2,2,231,231,490,488,2,14,24,3,16,2015,29839.0,MISSING,david bass
11331.0,11331.0,2015.0,Lions,DL,Ezekiel Ansah,00-0030059,2.0,2013.0,2013.0,Lions,26.0,5.0,0.991,24.3,1700.0,467.81,2152.0,544.8243619564457,2015.0,Lions,-0.05,43.80%,ezekiel ansah,ezekiel ansah,ezekiel ansah,914,Ezekiel Ansah,DET,ED,656,8094,16,5,0,1,4,11,2,75.6,21.9,78.3,67.3,33.5,20,33,23.8,10,8,13,409,230,628,609,12,30,27,3,66,2015,49593.6,MISSING,ezekiel ansah
10377.0,10377.0,2015.0,Broncos,LB,Lerentee McCray,00-0029799,2.0,2013.0,2013.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Broncos,0.1,79.00%,lerentee mccray,lerentee mccray,lerentee mccray,915,Lerentee McCray,DEN,ED,118,8159,10,1,0,0,0,10,0,63.2,0.3,53.6,86.7,70.1,0,1,7.1,1,2,1,52,52,112,112,0,9,12,1,2,2015,7457.6,MISSING,lerentee mccray
11595.0,11595.0,2015.0,Raiders,DL,Benson Mayowa,00-0030380,2.0,2013.0,2013.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Raiders,-0.03,43.80%,benson mayowa,benson mayowa,benson mayowa,916,Benson Mayowa,OAK,ED,376,8196,12,3,0,0,1,23,2,55.9,71.2,53.5,62.0,79.4,3,14,0.0,0,1,1,235,105,369,369,0,6,11,2,18,2015,21018.4,MISSING,benson mayowa
12065.0,12065.0,2015.0,Titans,LB,Justin Staples,00-0029844,2.0,2013.0,2013.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Titans,-0.16,18.80%,justin staples,justin staples,justin staples,917,Justin Staples,TEN,ED,23,8202,5,0,1,0,0,31,0,53.3,75.1,57.5,52.1,MISSING,0,2,MISSING,0,0,0,11,10,23,23,0,0,0,0,2,2015,1225.9,MISSING,justin staples
11352.0,11352.0,2015.0,Lions,LB,Brandon Copeland,00-0030010,2.0,2013.0,2013.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Lions,-0.05,43.80%,brandon copeland,brandon copeland,brandon copeland,918,Brandon Copeland,DET,ED,71,8378,12,0,0,0,0,11,0,62.9,82.7,48.5,74.5,75.1,0,2,0.0,0,0,0,40,31,70,69,1,6,7,0,2,2015,4465.9,MISSING,brandon copeland
11461.0,11461.0,2015.0,Panthers,DL,Wes Horton,00-0030251,2.0,2013.0,2013.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Panthers,0.21,89.50%,wes horton,wes horton,wes horton,919,Wes Horton,CAR,ED,155,8484,8,0,0,0,0,5,0,52.7,50.1,58.3,49.5,74.7,3,9,0.0,0,1,1,103,50,155,126,17,3,4,0,13,2015,8168.5,MISSING,wes horton
11993.0,11993.0,2015.0,Texans,LB,Jadeveon Clowney,00-0031364,1.0,2014.0,2014.0,Texans,22.0,1.0,1.135,34.6,3000.0,1000.0,3000.0,904.8374180359596,2015.0,Texans,0.06,52.90%,jadeveon clowney,jadeveon clowney,jadeveon clowney,920,Jadeveon Clowney,HST,ED,559,8636,13,6,5,1,0,13,0,75.2,40.6,64.6,81.3,62.8,3,22,16.7,6,5,5,322,219,506,474,11,20,24,3,30,2015,42036.8,MISSING,jadeveon clowney
11586.0,11586.0,2015.0,Raiders,DL,Khalil Mack,00-0031040,1.0,2014.0,2014.0,Raiders,24.0,5.0,0.991,24.3,1700.0,467.81,2152.0,602.1240402933842,2015.0,Raiders,-0.03,43.80%,khalil mack,khalil mack,khalil mack,921,Khalil Mack,OAK,ED,999,8640,16,7,2,0,2,23,0,91.8,70.6,90.5,91.4,79.5,8,58,6.5,4,3,16,581,326,958,954,1,54,51,11,82,2015,91708.2,MISSING,khalil mack
10695.0,10695.0,2015.0,Chiefs,LB,Dee Ford,00-0031297,1.0,2014.0,2014.0,Chiefs,24.0,23.0,0.573,14.6,760.0,244.86,1349.0,339.25451751142253,2015.0,Chiefs,0.12,66.70%,dee ford,dee ford,dee ford,922,Dee Ford,KC,ED,552,8658,16,6,1,1,0,16,0,56.5,47.8,52.5,60.4,56.8,9,25,13.3,4,3,4,326,170,539,539,0,17,20,3,38,2015,31188.0,MISSING,dee ford
11026.0,11026.0,2015.0,Eagles,LB,Marcus Smith,00-0031371,1.0,2014.0,2014.0,Eagles,23.0,26.0,0.549,13.9,700.0,222.74,1284.0,320.223387888151,2015.0,Eagles,-0.07,43.80%,marcus smith,marcus smith,marcus smith,923,Marcus Smith,PHI,ED,127,8661,10,1,0,0,0,24,0,56.3,83.0,63.6,45.9,50.6,3,3,33.3,1,0,2,56,55,120,114,4,2,1,0,8,2015,7150.099999999999,MISSING,marcus smith
10883.0,10883.0,2015.0,Cowboys,DL,Demarcus Lawrence,00-0031411,1.0,2014.0,2014.0,Cowboys,23.0,34.0,0.487,12.1,560.0,174.89,1143.0,275.3135310224176,2015.0,Cowboys,-0.12,25.00%,demarcus lawrence,demarcus lawrence,demarcus lawrence,924,DeMarcus Lawrence,DAL,ED,698,8669,16,8,0,1,1,9,0,74.2,64.3,71.6,67.4,60.6,7,31,14.0,6,3,8,399,291,698,669,24,30,29,7,46,2015,51791.6,MISSING,demarcus lawrence
10830.0,10830.0,2015.0,Commanders,LB,Trent Murphy,00-0031300,1.0,2014.0,2014.0,Commanders,24.0,47.0,0.396,10.1,430.0,124.41,973.0,223.11170867187823,2015.0,Commanders,0.01,52.90%,trent murphy,trent murphy,trent murphy,925,Trent Murphy,WAS,ED,688,8682,17,4,0,0,1,32,2,71.4,80.6,71.3,55.1,62.6,6,19,7.7,2,1,5,296,307,646,644,2,16,20,1,30,2015,49123.2,MISSING,trent murphy
10630.0,10630.0,2015.0,Chargers,LB,Jeremiah Attaochu,00-0031258,1.0,2014.0,2014.0,Chargers,22.0,50.0,0.378,9.7,400.0,115.0,940.0,212.6464089552846,2015.0,Chargers,-0.06,25.00%,jeremiah attaochu,jeremiah attaochu,jeremiah attaochu,926,Jeremiah Attaochu,SD,ED,666,8685,15,7,2,1,0,27,0,74.5,79.5,64.7,73.9,59.4,9,32,11.3,6,1,7,385,240,644,638,1,36,40,9,48,2015,49617.0,MISSING,jeremiah attaochu
11454.0,11454.0,2015.0,Panthers,DL,Kony Ealy,00-0031336,1.0,2014.0,2014.0,Panthers,23.0,60.0,0.327,8.5,300.0,88.49,844.0,181.6178445660616,2015.0,Panthers,0.21,89.50%,kony ealy,kony ealy,kony ealy,927,Kony Ealy,CAR,ED,740,8695,19,8,2,0,4,5,3,59.1,27.3,69.2,47.4,35.9,6,32,22.5,9,7,8,473,243,735,545,119,23,23,1,46,2015,43734.0,MISSING,kony ealy
12115.0,12115.0,2015.0,Vikings,DL,Scott Crichton,00-0031283,1.0,2014.0,2014.0,Vikings,23.0,72.0,0.271,7.4,230.0,66.81,748.0,152.99884178383,2015.0,Vikings,0.04,64.70%,scott crichton,scott crichton,scott crichton,928,Scott Crichton,MIN,ED,128,8707,11,2,0,0,0,18,0,59.3,84.4,50.8,64.2,76.4,0,2,0.0,0,0,0,63,64,128,105,8,3,6,1,2,2015,7590.4,MISSING,scott crichton
10569.0,10569.0,2015.0,Cardinals,LB,Kareem Martin,00-0031050,1.0,2014.0,2014.0,Cardinals,23.0,84.0,0.234,6.4,170.0,51.29,667.0,130.5551000931373,2015.0,Cardinals,0.22,77.80%,kareem martin,kareem martin,kareem martin,929,Kareem Martin,ARZ,ED,199,8719,12,1,0,0,1,1,0,57.1,84.3,61.2,48.1,28.8,1,5,28.6,2,0,2,99,88,193,185,5,6,4,0,8,2015,11362.9,MISSING,kareem martin
10233.0,10233.0,2015.0,Bengals,DL,Will Clarke,00-0031304,1.0,2014.0,2014.0,Bengals,24.0,88.0,0.223,6.1,150.0,46.97,642.0,123.73585619685848,2015.0,Bengals,0.12,70.60%,will clarke,will clarke,will clarke,930,Will Clarke,CIN,ED,140,8723,13,1,1,0,0,7,0,54.0,84.9,53.3,53.2,73.8,1,4,0.0,0,0,0,88,48,139,117,5,2,3,0,5,2015,7560.0,MISSING,will clarke
11863.0,11863.0,2015.0,Seahawks,DL,Cassius Marsh,00-0031175,1.0,2014.0,2014.0,Seahawks,23.0,108.0,0.179,4.8,78.0,30.17,534.0,96.0227175946054,2015.0,Seahawks,0.19,61.10%,cassius marsh,cassius marsh,cassius marsh,931,Cassius Marsh,SEA,ED,210,8743,18,2,0,0,0,29,0,61.1,86.9,47.7,70.6,60.4,0,8,9.5,2,0,0,115,85,208,177,14,11,17,6,8,2015,12831.0,MISSING,cassius marsh
10110.0,10110.0,2015.0,49ers,LB,Aaron Lynch,00-0030993,1.0,2014.0,2014.0,49ers,22.0,150.0,0.12,2.7,31.0,11.85,361.0,59.04574860916747,2015.0,49ers,-0.15,31.30%,aaron lynch,aaron lynch,aaron lynch,932,Aaron Lynch,SF,ED,794,8785,14,4,0,0,0,28,0,71.3,70.2,70.3,61.7,55.5,13,42,17.6,6,2,7,367,320,748,739,3,20,24,7,62,2015,56612.2,MISSING,aaron lynch
11212.0,11212.0,2015.0,Jaguars,DL,Chris Smith,00-0031264,1.0,2014.0,2014.0,Jaguars,23.0,159.0,0.11,2.3,28.0,9.69,331.0,52.97767971947417,2015.0,Jaguars,-0.09,31.30%,chris smith,chris smith,chris smith,933,Chris Smith,JAX,ED,155,8794,6,2,1,0,0,15,0,56.8,50.1,58.6,57.6,38.1,2,6,23.1,3,1,1,96,58,154,122,29,6,8,1,9,2015,8804.0,MISSING,chris smith
10760.0,10760.0,2015.0,Colts,LB,Jonathan Newsome,00-0030995,1.0,2014.0,2014.0,Colts,24.0,166.0,0.102,2.0,25.0,8.3,308.0,48.313126096846894,2015.0,Colts,-0.11,50.00%,jonathan newsome,jonathan newsome,jonathan newsome,934,Jonathan Newsome,IND,ED,344,8801,13,4,0,0,0,14,0,48.2,44.8,52.8,45.8,28.0,1,6,33.3,8,3,1,135,149,305,305,0,8,12,1,8,2015,16580.8,MISSING,jonathan newsome
11988.0,11988.0,2015.0,Texans,DL,Jeoffrey Pagan,00-0031074,1.0,2014.0,2014.0,Texans,22.0,177.0,0.09,1.6,21.0,6.49,274.0,41.68789792006839,2015.0,Texans,0.06,52.90%,jeoffrey pagan,jeoffrey pagan,jeoffrey pagan,935,Jeoffrey Pagan,HST,ED,44,8812,6,0,0,0,0,13,0,57.8,76.9,52.9,63.8,MISSING,0,1,MISSING,0,0,0,28,16,44,5,19,0,0,0,1,2015,2543.2,MISSING,jeoffrey pagan
12121.0,12121.0,2015.0,Vikings,DL,Zach Moore,00-0031081,1.0,2014.0,2014.0,Patriots,24.0,198.0,0.07,0.9,12.0,4.07,215.0,30.297980779733315,2015.0,Vikings,0.04,64.70%,zach moore,zach moore,zach moore,936,Zach Moore,MIN,ED,6,8833,1,0,0,0,0,18,0,52.9,72.9,53.3,MISSING,MISSING,0,0,MISSING,0,0,0,6,0,6,6,0,0,0,0,0,2015,317.4,MISSING,zach moore
10307.0,10307.0,2015.0,Bills,LB,IK Enemkpali,00-0031024,1.0,2014.0,2014.0,Jets,24.0,210.0,0.061,0.6,7.0,3.11,184.0,24.948575512865315,2015.0,Bills,0.02,50.00%,ik enemkpali,ik enemkpali,ik enemkpali,937,IK Enemkpali,BUF,ED,146,8844,11,0,0,0,0,4,0,55.4,84.6,48.2,64.0,58.5,0,0,7.7,1,0,0,71,65,145,139,5,8,12,1,0,2015,8088.4,MISSING,ik enemkpali
11286.0,11286.0,2015.0,Jets,LB,Trevor Reilly,00-0031000,1.0,2014.0,2014.0,Jets,27.0,233.0,0.052,0.0,0.0,1.87,129.0,16.411032264850277,2015.0,Jets,0.12,62.50%,trevor reilly,trevor reilly,trevor reilly,938,Trevor Reilly,NYJ,ED,79,8867,9,0,0,0,1,22,0,56.0,81.6,52.8,61.2,72.4,1,1,0.0,0,0,1,59,18,77,76,0,2,2,1,3,2015,4424.0,MISSING,trevor reilly
10959.0,10959.0,2015.0,Dolphins,DL,Terrence Fede,00-0031317,1.0,2014.0,2014.0,Dolphins,23.0,234.0,0.052,0.0,0.0,1.83,127.0,16.283148576434527,2015.0,Dolphins,-0.1,37.50%,terrence fede,terrence fede,terrence fede,939,Terrence Fede,MIA,ED,210,8868,14,1,0,1,0,17,0,54.6,41.7,53.6,60.7,76.8,1,4,8.3,1,2,0,105,104,210,187,16,8,10,1,5,2015,11466.0,MISSING,terrence fede
10500.0,10500.0,2015.0,Buccaneers,DL,Howard Jones,00-0030881,1.0,2014.0,2014.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Buccaneers,-0.03,37.50%,howard jones,howard jones,howard jones,940,Howard Jones,TB,ED,387,8909,12,0,0,0,1,30,1,56.2,76.1,53.7,58.2,38.4,2,14,37.5,3,3,6,275,107,387,386,0,10,5,1,22,2015,21749.4,MISSING,howard jones
11153.0,11153.0,2015.0,Giants,DL,Kerry Wynn,00-0030776,1.0,2014.0,2014.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Giants,-0.05,37.50%,kerry wynn,kerry wynn,kerry wynn,941,Kerry Wynn,NYG,ED,577,8938,15,12,1,0,0,21,1,57.3,90.1,45.5,66.0,64.2,3,10,8.0,4,0,0,313,255,576,486,52,20,34,3,13,2015,33062.1,MISSING,kerry wynn
11657.0,11657.0,2015.0,Rams,DL,Ethan Westbrooks,00-0030986,1.0,2014.0,2014.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Rams,-0.08,43.80%,ethan westbrooks,ethan westbrooks,ethan westbrooks,942,Ethan Westbrooks,SL,ED,274,8976,13,2,0,0,0,26,0,56.2,43.9,58.5,57.7,68.3,2,9,5.6,1,2,2,165,108,274,170,33,12,15,2,13,2015,15398.8,MISSING,ethan westbrooks
10378.0,10378.0,2015.0,Broncos,LB,Shaquil Barrett,00-0031101,1.0,2014.0,2014.0,MISSING,22.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Broncos,0.1,79.00%,shaquil barrett,shaquil barrett,shaquil barrett,943,Shaquil Barrett,DEN,ED,552,9000,19,17,1,0,3,10,1,74.8,87.5,71.3,76.9,83.5,6,17,4.3,2,0,6,252,213,509,509,0,23,27,5,29,2015,41289.6,MISSING,shaquil barrett
10565.0,10565.0,2015.0,Cardinals,DL,Josh Mauro,00-0030883,1.0,2014.0,2014.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Cardinals,0.22,77.80%,josh mauro,josh mauro,josh mauro,944,Josh Mauro,ARZ,ED,268,9003,16,1,1,0,2,1,1,62.9,44.3,50.2,77.6,49.2,1,5,15.0,3,2,1,151,115,268,225,14,15,16,2,7,2015,16857.2,MISSING,josh mauro
11811.0,11811.0,2015.0,Saints,LB,Kasim Edebali,00-0031255,1.0,2014.0,2014.0,MISSING,26.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Saints,-0.08,43.80%,kasim edebali,kasim edebali,kasim edebali,945,Kasim Edebali,NO,ED,358,9011,16,0,2,0,0,20,1,49.2,88.1,51.8,38.1,57.1,1,14,14.3,2,0,5,286,57,347,223,48,7,12,0,20,2015,17613.600000000002,MISSING,kasim edebali
11345.0,11345.0,2015.0,Lions,DL,Kerry Hyder,00-0030946,1.0,2014.0,2014.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Lions,-0.05,43.80%,kerry hyder,kerry hyder,kerry hyder,946,Kerry Hyder Jr.,DET,ED,2,9045,1,0,0,0,0,11,0,59.9,69.2,MISSING,60.0,MISSING,0,0,MISSING,0,0,0,0,2,2,2,0,0,0,0,0,2015,119.8,MISSING,kerry hyder
10370.0,10370.0,2015.0,Broncos,DL,Kenny Anunike,00-0030677,1.0,2014.0,2014.0,MISSING,25.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Broncos,0.1,79.00%,kenny anunike,kenny anunike,kenny anunike,947,Kenny Anunike,DEN,ED,5,9082,2,0,0,0,0,10,0,49.9,70.2,60.0,54.1,MISSING,0,0,MISSING,0,0,0,1,4,5,0,1,0,0,0,0,2015,249.5,MISSING,kenny anunike
10837.0,10837.0,2015.0,Commanders,LB,Jackson Jeffcoat,00-0030771,1.0,2014.0,2014.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Commanders,0.01,52.90%,jackson jeffcoat,jackson jeffcoat,jackson jeffcoat,948,Jackson Jeffcoat,WAS,ED,26,9139,5,1,0,0,1,32,0,59.9,78.5,48.4,60.0,30.7,0,0,33.3,1,0,0,24,1,25,25,0,1,1,0,0,2015,1557.4,MISSING,jackson jeffcoat
11411.0,11411.0,2015.0,Packers,LB,Jay Elliott,00-0030752,1.0,2014.0,2014.0,MISSING,23.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Packers,0.02,61.10%,jay elliott,jayrone elliott,jayrone elliott,949,Jayrone Elliott,GB,ED,174,9336,12,4,1,0,1,12,1,70.9,21.5,57.4,60.7,62.8,3,4,21.1,4,2,3,91,76,171,163,5,10,11,1,10,2015,12336.6,MISSING,jayrone elliott
10499.0,10499.0,2015.0,Buccaneers,DL,T.J. Fatinikun,00-0031467,2.0,2013.0,2014.0,MISSING,24.0,0.0,MISSING,MISSING,MISSING,MISSING,MISSING,0.0,2015.0,Buccaneers,-0.03,37.50%,tj fatinikun,tj fatinikun,tj fatinikun,950,T.J. Fatinikun,TB,ED,36,9412,2,0,0,0,0,30,0,47.5,80.3,47.6,55.1,69.2,0,0,0.0,0,0,0,23,13,36,36,0,1,1,0,0,2015,1710.0,MISSING,tj fatinikun
11077.0,11077.0,2015.0,Falcons,DL,Vic Beasley,00-0032240,0.0,2015.0,2015.0,Falcons,23.0,8.0,0.883,21.4,1400.0,405.8,1905.0,580.787468955039,2015.0,Falcons,0.0,50.00%,vic beasley,vic beasley,vic beasley,951,Vic Beasley Jr.,ATL,ED,534,9441,16,3,2,1,2,2,0,73.5,29.7,70.6,65.0,63.8,5,33,10.0,2,5,4,388,132,528,520,8,15,15,0,42,2015,39249.0,MISSING,vic beasley
11934.0,11934.0,2015.0,Steelers,LB,Bud Dupree,00-0032146,0.0,2015.0,2015.0,Steelers,22.0,22.0,0.584,14.9,780.0,252.71,1372.0,383.0433232835086,2015.0,Steelers,0.08,61.10%,bud dupree,bud dupree,bud dupree,952,Bud Dupree,PIT,ED,653,9455,18,8,1,0,0,25,0,44.4,42.4,49.3,45.6,66.0,3,17,3.2,1,5,4,344,238,609,604,3,19,22,3,24,2015,28993.2,MISSING,bud dupree
10372.0,10372.0,2015.0,Broncos,LB,Shane Ray,00-0032221,0.0,2015.0,2015.0,Broncos,22.0,23.0,0.573,14.6,760.0,244.86,1349.0,374.9342265794097,2015.0,Broncos,0.1,79.00%,shane ray,shane ray,shane ray,953,Shane Ray,DEN,ED,403,9456,17,5,0,0,1,10,0,58.4,68.1,58.8,52.3,73.7,5,16,0.0,0,1,4,229,152,389,389,0,12,10,0,25,2015,23535.2,MISSING,shane ray
10829.0,10829.0,2015.0,Commanders,LB,Preston Smith,00-0031935,0.0,2015.0,2015.0,Commanders,22.0,38.0,0.458,11.4,520.0,157.49,1084.0,285.03213290553674,2015.0,Commanders,0.01,52.90%,preston smith,preston smith,preston smith,954,Preston Smith,WAS,ED,563,9471,17,5,2,0,2,32,1,64.5,80.6,65.4,55.7,61.4,2,27,16.7,5,1,9,361,183,551,546,3,17,20,1,38,2015,36313.5,MISSING,preston smith
10432.0,10432.0,2015.0,Browns,LB,Nate Orchard,00-0031556,0.0,2015.0,2015.0,Browns,22.0,51.0,0.373,9.6,390.0,112.03,929.0,231.55753505979817,2015.0,Browns,-0.14,18.80%,nate orchard,nate orchard,nate orchard,955,Nate Orchard,CLV,ED,471,9484,15,5,3,0,1,8,0,64.8,88.7,62.4,60.6,58.6,1,6,11.1,4,1,3,149,238,424,423,0,20,27,1,10,2015,30520.8,MISSING,nate orchard
10567.0,10567.0,2015.0,Cardinals,LB,Markus Golden,00-0032127,0.0,2015.0,2015.0,Cardinals,24.0,58.0,0.337,8.7,320.0,93.26,862.0,207.12427725293475,2015.0,Cardinals,0.22,77.80%,markus golden,markus golden,markus golden,956,Markus Golden,ARZ,ED,633,9491,17,10,0,1,2,1,0,68.6,76.6,70.2,66.1,74.4,10,39,7.9,3,2,8,408,175,589,589,0,18,25,5,57,2015,43423.8,MISSING,markus golden
10884.0,10884.0,2015.0,Cowboys,DL,Randy Gregory,00-0032197,0.0,2015.0,2015.0,Cowboys,22.0,60.0,0.327,8.5,300.0,88.49,844.0,200.71876001799455,2015.0,Cowboys,-0.12,25.00%,randy gregory,randy gregory,randy gregory,957,Randy Gregory,DAL,ED,245,9493,12,0,0,0,0,9,0,61.8,88.1,65.3,48.0,74.8,6,15,0.0,0,0,0,152,87,245,234,11,3,6,1,21,2015,15141.0,MISSING,randy gregory
11861.0,11861.0,2015.0,Seahawks,DL,Frank Clark,00-0032210,0.0,2015.0,2015.0,Seahawks,22.0,63.0,0.311,8.2,276.0,81.81,818.0,191.4959393785066,2015.0,Seahawks,0.19,61.10%,frank clark,frank clark,frank clark,958,Frank Clark,SEA,ED,355,9496,17,3,3,0,0,29,0,61.8,69.7,66.1,50.5,48.4,4,18,18.8,3,1,4,253,92,350,168,51,10,10,1,26,2015,21939.0,MISSING,frank clark
11142.0,11142.0,2015.0,Giants,DL,Owa Odighizuwa,00-0031562,0.0,2015.0,2015.0,Giants,23.0,74.0,0.264,7.2,220.0,63.93,733.0,164.45765423170616,2015.0,Giants,-0.05,37.50%,owa odighizuwa,owa odighizuwa,owa odighizuwa,959,Owa Odighizuwa,NYG,ED,126,9507,4,0,0,0,0,21,0,35.3,83.7,43.7,36.5,45.2,0,4,20.0,1,0,0,73,53,126,115,10,2,4,0,4,2015,4447.799999999999,MISSING,owa odighizuwa
10106.0,10106.0,2015.0,49ers,LB,Eli Harold,00-0032060,0.0,2015.0,2015.0,49ers,21.0,79.0,0.248,6.8,195.0,57.27,699.0,154.06079891013724,2015.0,49ers,-0.15,31.30%,eli harold,eli harold,eli harold,960,Eli Harold,SF,ED,336,9512,16,1,0,0,0,28,1,57.3,22.1,60.2,65.5,57.6,4,10,14.3,2,3,0,129,172,309,306,2,10,11,5,14,2015,19252.8,MISSING,eli harold
11282.0,11282.0,2015.0,Jets,LB,Lorenzo Mauldin,00-0031564,0.0,2015.0,2015.0,Jets,22.0,82.0,0.24,6.5,180.0,53.6,679.0,147.8496699006052,2015.0,Jets,0.12,62.50%,lorenzo mauldin,lorenzo mauldin,lorenzo mauldin,961,Lorenzo Mauldin IV,NYJ,ED,253,9515,14,1,0,0,1,22,1,57.7,64.7,60.7,44.4,60.7,7,16,25.0,1,1,5,212,29,242,238,1,4,2,0,28,2015,14598.1,MISSING,lorenzo mauldin
12116.0,12116.0,2015.0,Vikings,DL,Danielle Hunter,00-0031565,0.0,2015.0,2015.0,Vikings,20.0,88.0,0.223,6.1,150.0,46.97,642.0,136.74926979195843,2015.0,Vikings,0.04,64.70%,danielle hunter,danielle hunter,danielle hunter,962,Danielle Hunter,MIN,ED,420,9521,15,2,0,0,0,18,0,70.3,74.4,64.3,74.8,65.3,6,26,16.7,5,1,5,281,127,418,403,14,19,23,3,37,2015,29526.0,MISSING,danielle hunter
