team,player_id_x,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,snap_counts_defense,player_id_y,player_game_count,assists,batted_passes,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,missed_tackle_rate,missed_tackles,penalties,sacks,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_dl,snap_counts_dl_outside_t,snap_counts_dl_over_t,stops,tackles,tackles_for_loss,total_pressures,Year,weighted_grade,weighted_average_grade,merge_player_y
Bills,00-0032189,39.651155712866995,Bills,0.02,50.00%,Tony Steward,OLB,0.3059931602456728,2015.0,tony steward,,tony steward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bills,00-0031026,20.22744946382536,Bills,0.02,50.00%,Randell Johnson,OLB,0.3525328029034059,2015.0,randell johnson,jermaine johnson,jermaine johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0029586,218.50441575911816,Broncos,0.1,79.00%,Derek Wolfe,DE,0.9756288386376328,2015.0,derek wolfe,,derek wolfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0026942,10.143333857278291,Broncos,0.1,79.00%,Vance Walker,DE,1.2213847012841987,2015.0,vance walker,dandre walker,dandre walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broncos,00-0022793,6.361763740966527,Broncos,0.1,79.00%,Antonio Smith,DE,1.3958682300390843,2015.0,antonio smith,aldon smith,aldon smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0032061,123.25792219873868,Browns,-0.14,18.80%,Xavier Cooper,DE,0.4069451423785594,2015.0,xavier cooper,,xavier cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0029266,102.82354820342296,Browns,-0.14,18.80%,John Hughes,DE,1.044133863763261,2015.0,john hughes,josh uche,josh uche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0022805,14.075176354604451,Browns,-0.14,18.80%,Randy Starks,DE,2.071991903964266,2015.0,randy starks,,randy starks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0026533,0.0,Browns,-0.14,18.80%,Desmond Bryant,DE,4.885538805136795,2015.0,desmond bryant,desmond bryant,desmond bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Browns,00-0030697,0.0,Browns,-0.14,18.80%,Jamie Meder,DE,0.3036013400335008,2015.0,jamie meder,,jamie meder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0029562,153.44143853450592,Buccaneers,-0.03,37.50%,Lavonte David,OLB,4.260637911781128,2015.0,lavonte david,,lavonte david,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buccaneers,00-0031120,0.0,Buccaneers,-0.03,37.50%,Adarius Taylor,OLB,0.1046901172529313,2015.0,adarius taylor,darrell taylor,darrell taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0026190,64.0478675612468,Cardinals,0.22,77.80%,Calais Campbell,DE,10.294528196538248,2015.0,calais campbell,calais campbell,calais campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0031265,52.47862135840346,Cardinals,0.22,77.80%,Ed Stinson,DE,0.3885294528196538,2015.0,ed stinson,,ed stinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0026261,24.660671341686385,Cardinals,0.22,77.80%,Red Bryant,DE,0.1441024567280849,2015.0,red bryant,desmond bryant,desmond bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0021998,11.148916690729193,Cardinals,0.22,77.80%,Cory Redding,DE,1.3958682300390843,2015.0,cory redding,,cory redding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0032111,59.54763706891429,Cardinals,0.22,77.80%,Shaquille Riddick,OLB,0.3405625348967057,2015.0,shaquille riddick,,shaquille riddick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cardinals,00-0031702,0.0,Cardinals,0.22,77.80%,Alani Fua,OLB,0.3075558347292015,2015.0,alani fua,,alani fua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0029256,176.80214336173222,Chargers,-0.06,25.00%,Kendall Reyes,DE,0.9167036571747628,2015.0,kendall reyes,,kendall reyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0032116,37.08045198747168,Chargers,-0.06,25.00%,Darius Philon,DE,0.3246412618648799,2015.0,darius philon,ladarius hamilton,ladarius hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chargers,00-0030286,37.00430717128218,Chargers,-0.06,25.00%,Tourek Williams,OLB,0.3399246231155778,2015.0,tourek williams,tourek williams,tourek williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0028024,94.0279646026504,Chiefs,0.12,66.70%,Allen Bailey,DE,2.2551996091568953,2015.0,allen bailey,,allen bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0029277,72.67275667344681,Chiefs,0.12,66.70%,Jaye Howard,DE,0.4606365159128978,2015.0,jaye howard,,jaye howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0031957,23.955035030090063,Chiefs,0.12,66.70%,Rakeem Nunez-Roches,DE,0.3193893076493579,2015.0,rakeem nunezroches,,rakeem nunezroches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0030121,13.811910860566234,Chiefs,0.12,66.70%,David King,DE,0.1465661641541038,2015.0,david king,,david king,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiefs,00-0025689,0.0,Chiefs,0.12,66.70%,Mike DeVito,DE,1.8285873813512008,2015.0,mike devito,,mike devito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0032269,128.11880507244533,Colts,-0.11,50.00%,Henry Anderson,DE,0.372250139586823,2015.0,henry anderson,henry anderson,henry anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0026206,49.965978078950634,Colts,-0.11,50.00%,Kendall Langford,DE,2.9662199888330543,2015.0,kendall langford,,kendall langford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0029303,22.17218603406173,Colts,-0.11,50.00%,Billy Winn,DE,1.076214405360134,2015.0,billy winn,,billy winn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0030241,0.0,Colts,-0.11,50.00%,Earl Okine,DE,0.03571747627024,2015.0,earl okine,,earl okine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0031105,0.0,Colts,-0.11,50.00%,Zach Kerr,DE,0.3573422668900056,2015.0,zach kerr,,zach kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0030529,150.10609369803575,Colts,-0.11,50.00%,Sio Moore,OLB,0.4487716359575656,2015.0,sio moore,eric moore,eric moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0026343,8.479981194136059,Colts,-0.11,50.00%,Andy Studebaker,OLB,0.0720512283640424,2015.0,andy studebaker,andy studebaker,andy studebaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colts,00-0029744,0.0,Colts,-0.11,50.00%,Josh McNary,OLB,0.3985608598548297,2015.0,josh mcnary,josh mauro,josh mauro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0024307,19.429551341285716,Commanders,0.01,52.90%,Jason Hatcher,DE,3.631438442211055,2015.0,jason hatcher,jason hunter,jason hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0029545,68.59975850726437,Commanders,0.01,52.90%,Keenan Robinson,OLB,0.5339384422110554,2015.0,keenan robinson,keenan robinson,keenan robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commanders,00-0031161,0.0,Commanders,0.01,52.90%,Carlos Fields,OLB,0.0892943886097152,2015.0,carlos fields,,carlos fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0028003,124.68338657416936,Cowboys,-0.12,25.00%,Terrell McClain,DE,0.7677275265214963,2015.0,terrell mcclain,terrell lewis,terrell lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0029641,111.12002092520638,Cowboys,-0.12,25.00%,Tyrone Crawford,DE,1.974325097710776,2015.0,tyrone crawford,tyrone crawford,tyrone crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0029627,44.11397453919379,Cowboys,-0.12,25.00%,Jack Crawford,DE,0.4606365159128978,2015.0,jack crawford,jack crawford,jack crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0027663,107.99253237368066,Cowboys,-0.12,25.00%,Sean Lee,OLB,3.803740926856505,2015.0,sean lee,sean lissemore,sean lissemore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0032215,84.57952349910451,Cowboys,-0.12,25.00%,Damien Wilson,OLB,0.384965103294249,2015.0,damien wilson,ej wilson,ej wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0029647,73.79666996550506,Cowboys,-0.12,25.00%,Kyle Wilber,OLB,0.5372731714126187,2015.0,kyle wilber,kyle wilber,kyle wilber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cowboys,00-0028172,12.062853155490274,Cowboys,-0.12,25.00%,Andrew Gachkar,OLB,1.1166945840312674,2015.0,andrew gachkar,andre carter,andre carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0027883,137.01460099655182,Dolphins,-0.1,37.50%,Koa Misi,OLB,3.097431602456728,2015.0,koa misi,koa misi,koa misi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0030384,90.97403938100643,Dolphins,-0.1,37.50%,Jelani Jenkins,OLB,0.4907677275265215,2015.0,jelani jenkins,jordan jenkins,jordan jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0029279,67.58301691779806,Dolphins,-0.1,37.50%,James-Michael Johnson,OLB,0.0541924902289223,2015.0,jamesmichael johnson,michael johnson,michael johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0031740,0.0,Dolphins,-0.1,37.50%,Neville Hewitt,OLB,0.3038337520938023,2015.0,neville hewitt,,neville hewitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0031728,0.0,Dolphins,-0.1,37.50%,Zach Vigil,OLB,0.305927554438861,2015.0,zach vigil,,zach vigil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolphins,00-0031208,0.0,Dolphins,-0.1,37.50%,Chris McCain,OLB,0.3414126186487995,2015.0,chris mccain,chris mccain,chris mccain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0030387,55.31933746765175,Eagles,-0.07,43.80%,Steven Means,DE,0.083752093802345,2015.0,steven means,steven means,steven means,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0030401,204.90528094751068,Eagles,-0.07,43.80%,Kiko Alonso,OLB,0.5555178671133445,2015.0,kiko alonso,niko lalos,niko lalos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0029409,185.40596535447847,Eagles,-0.07,43.80%,Mychal Kendricks,OLB,2.103671831379118,2015.0,mychal kendricks,,mychal kendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eagles,00-0029418,54.13330635915477,Eagles,-0.07,43.80%,Najee Goode,OLB,0.3602568397543271,2015.0,najee goode,,najee goode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0026980,278.77279181201556,Falcons,0.0,50.00%,Tyson Jackson,DE,2.687046342825237,2015.0,tyson jackson,tarron jackson,tarron jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0031281,262.2740769822443,Falcons,0.0,50.00%,Ra'Shede Hageman,DE,0.8463784198771637,2015.0,rashede hageman,rasheem green,rasheem green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0031196,12.646555174465036,Falcons,0.0,50.00%,Tyler Starr,OLB,0.0628140703517587,2015.0,tyler starr,,tyler starr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0025435,48.90994978346333,Falcons,0.0,50.00%,Justin Durant,OLB,1.5427247347850364,2015.0,justin durant,austin bryant,austin bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0026233,34.91644766776868,Falcons,0.0,50.00%,Philip Wheeler,OLB,0.2641883026242322,2015.0,philip wheeler,,philip wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0029629,13.931733904003853,Falcons,0.0,50.00%,Nate Stupar,OLB,0.4082914572864322,2015.0,nate stupar,nate palmer,nate palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Falcons,00-0029792,0.0,Falcons,0.0,50.00%,Paul Worrilow,OLB,0.4087576772752652,2015.0,paul worrilow,,paul worrilow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0030425,51.79425165004736,Giants,-0.05,37.50%,Stansly Maponga,DE,0.0960685371300949,2015.0,stansly maponga,stansly maponga,stansly maponga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0021706,0.0,Giants,-0.05,37.50%,Cullen Jenkins,DE,1.459846454494696,2015.0,cullen jenkins,,cullen jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0032284,0.0,Giants,-0.05,37.50%,Brad Bars,DE,0.03571747627024,2015.0,brad bars,brandon bair,brandon bair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0031241,43.5333565096564,Giants,-0.05,37.50%,Devon Kennard,OLB,0.3739028475711893,2015.0,devon kennard,devon kennard,devon kennard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0028133,23.62684860575103,Giants,-0.05,37.50%,J.T. Thomas,OLB,1.3958682300390843,2015.0,jt thomas,chad thomas,chad thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0028620,0.0,Giants,-0.05,37.50%,Mark Herzlich,OLB,0.8375209380234505,2015.0,mark herzlich,,mark herzlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giants,00-0026832,0.0,Giants,-0.05,37.50%,Jonathan Casillas,OLB,1.1632230597431603,2015.0,jonathan casillas,,jonathan casillas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0027862,266.9416104205383,Jaguars,-0.09,31.30%,Tyson Alualu,DE,2.0938023450586267,2015.0,tyson alualu,,tyson alualu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0027878,168.93799868405472,Jaguars,-0.09,31.30%,Jared Odrick,DE,6.281407035175879,2015.0,jared odrick,,jared odrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0031309,63.544827265506626,Jaguars,-0.09,31.30%,Telvin Smith,OLB,0.3927714963707426,2015.0,telvin smith,elerson smith,elerson smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0025421,61.43075226806175,Jaguars,-0.09,31.30%,Paul Posluszny,OLB,4.805566722501396,2015.0,paul posluszny,,paul posluszny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0029770,0.0,Jaguars,-0.09,31.30%,Joplo Bartu,OLB,0.0960685371300949,2015.0,joplo bartu,,joplo bartu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0026725,0.0,Jaguars,-0.09,31.30%,Dan Skuta,OLB,3.210496929089894,2015.0,dan skuta,dan skuta,dan skuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaguars,00-0031729,0.0,Jaguars,-0.09,31.30%,Thurston Armbrister,OLB,0.3065089335566722,2015.0,thurston armbrister,,thurston armbrister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0031933,635.3493179020991,Jets,0.12,62.50%,Leonard Williams,DE,2.3642029592406475,2015.0,leonard williams,trevardo williams,trevardo williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0027968,219.22102568653227,Jets,0.12,62.50%,Muhammad Wilkerson,DE,4.86390284757119,2015.0,muhammad wilkerson,muhammad wilkerson,muhammad wilkerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0030109,23.444788778374026,Jets,0.12,62.50%,Mike Catapano,DE,0.1465661641541038,2015.0,mike catapano,mike catapano,mike catapano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0030160,0.0,Jets,0.12,62.50%,Josh Martin,OLB,0.1441024567280849,2015.0,josh martin,josh martin,josh martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jets,00-0023954,0.0,Jets,0.12,62.50%,Stephen Bowen,DE,0.4641261864879956,2015.0,stephen bowen,,stephen bowen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0031071,53.8809301755788,Lions,-0.05,43.80%,Caraun Reid,DE,0.3889028475711892,2015.0,caraun reid,,caraun reid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0027050,58.83058298704375,Lions,-0.05,43.80%,DeAndre Levy,OLB,3.070910106085986,2015.0,deandre levy,dandre walker,dandre walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0029212,55.31697898768137,Lions,-0.05,43.80%,Tahir Whitehead,OLB,0.4976270240089335,2015.0,tahir whitehead,,tahir whitehead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lions,00-0028278,0.0,Lions,-0.05,43.80%,Josh Bynes,OLB,0.5478782802903406,2015.0,josh bynes,,josh bynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0030576,289.75010349144213,Packers,0.02,61.10%,Datone Jones,DE,1.423391959798995,2015.0,datone jones,datone jones,datone jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0026292,17.3751336339852,Packers,0.02,61.10%,Letroy Guion,DE,1.734571468453378,2015.0,letroy guion,,letroy guion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0027002,130.19311385466744,Packers,0.02,61.10%,Clay Matthews Jr.,OLB,8.863763260748184,2015.0,clay matthews,clay matthews,clay matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Packers,00-0030131,0.0,Packers,0.02,61.10%,Andy Mulumba,OLB,0.4094549134561697,2015.0,andy mulumba,andy mulumba,andy mulumba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0031550,360.6286699090933,Panthers,0.21,89.50%,Shaq Thompson,OLB,1.1178015075376884,2015.0,shaq thompson,bj thompson,bj thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0023448,52.197794547236064,Panthers,0.21,89.50%,Thomas Davis,OLB,5.339195979899498,2015.0,thomas davis,hall davis,hall davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0031596,51.512926213575746,Panthers,0.21,89.50%,David Mayo,OLB,0.332609575656058,2015.0,david mayo,david ojabo,david ojabo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0031940,122.13349929124968,Patriots,0.16,72.20%,Geno Grissom,DE,0.405142378559464,2015.0,geno grissom,geneo grissom,geneo grissom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0029657,99.92117554225084,Patriots,0.16,72.20%,Akiem Hicks,DE,0.8791094360692351,2015.0,akiem hicks,,akiem hicks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0029669,267.1602895688691,Patriots,0.16,72.20%,Dont'a Hightower,OLB,1.7152687046342825,2015.0,donta hightower,donta hightower,donta hightower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0030421,186.34891199724393,Patriots,0.16,72.20%,Jamie Collins,OLB,0.7158898659966499,2015.0,jamie collins,zaven collins,zaven collins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0029292,40.289034493202095,Patriots,0.16,72.20%,Darius Fleming,OLB,0.1441024567280849,2015.0,darius fleming,darius fleming,darius fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0030101,34.68436657275694,Patriots,0.16,72.20%,Rufus Johnson,OLB,0.3036013400335008,2015.0,rufus johnson,charles johnson,charles johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0027812,11.89571834775113,Patriots,0.16,72.20%,Dekoda Watson,OLB,0.0305855667225013,2015.0,dekoda watson,dekoda watson,dekoda watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0028454,0.0,Patriots,0.16,72.20%,Jonathan Freeny,OLB,0.8724176437744277,2015.0,jonathan freeny,jonathan greenard,jonathan greenard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0030650,0.0,Raiders,-0.03,43.80%,Dewey McDonald,OLB,0.0209380234505862,2015.0,dewey mcdonald,will mcdonald,will mcdonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0032265,299.88632631373446,Raiders,-0.03,43.80%,Mario Edwards,DE,0.7539530988274706,2015.0,mario edwards,mario edwards,mario edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0023509,18.22242750573369,Raiders,-0.03,43.80%,Justin Tuck,DE,3.4678601340033497,2015.0,justin tuck,justin tuck,justin tuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0031270,15.99582217118425,Raiders,-0.03,43.80%,Shelby Harris,DE,0.1465661641541038,2015.0,shelby harris,,shelby harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0031254,0.0,Raiders,-0.03,43.80%,Denico Autry,DE,0.3559463986599664,2015.0,denico autry,denico autry,denico autry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0032205,57.001600010185626,Raiders,-0.03,43.80%,Neiron Ball,OLB,0.338071608040201,2015.0,neiron ball,,neiron ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0030210,0.0,Raiders,-0.03,43.80%,John Lotulelei,OLB,0.0418760469011725,2015.0,john lotulelei,,john lotulelei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0027833,8.168781578558933,Rams,-0.08,43.80%,Doug Worthington,DE,0.0628140703517587,2015.0,doug worthington,doug worthington,doug worthington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0027977,188.2749931396101,Rams,-0.08,43.80%,Akeem Ayers,OLB,2.0392762423227246,2015.0,akeem ayers,akeem ayers,akeem ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0031815,0.0,Rams,-0.08,43.80%,Cameron Lynch,OLB,0.3040661641541038,2015.0,cameron lynch,aaron lynch,aaron lynch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0031177,70.59453447255649,Ravens,-0.08,31.30%,Brent Urban,DE,0.3560482970407593,2015.0,brent urban,brent urban,brent urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0028171,12.157591721996646,Ravens,-0.08,31.30%,Lawrence Guy,DE,0.7328308207705193,2015.0,lawrence guy,lawrence sidbury,lawrence sidbury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0030070,121.0490715800535,Saints,-0.08,43.80%,John Jenkins,DE,0.5212800111669459,2015.0,john jenkins,jordan jenkins,jordan jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0032102,320.78691270063575,Saints,-0.08,43.80%,Stephone Anthony,OLB,0.9811320491345618,2015.0,stephone anthony,,stephone anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0032056,258.5373949224619,Saints,-0.08,43.80%,Hau'oli Kikaha,OLB,0.6682795924064768,2015.0,hauoli kikaha,hauoli kikaha,hauoli kikaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0030392,21.487474512181,Saints,-0.08,43.80%,Michael Mauti,OLB,0.4082914572864322,2015.0,michael mauti,michael mauti,michael mauti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0024303,20.453399462486814,Saints,-0.08,43.80%,James Anderson,OLB,0.1921370742601898,2015.0,james anderson,jamaal anderson,jamaal anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0026672,0.0,Saints,-0.08,43.80%,Ramon Humber,OLB,0.7097989949748744,2015.0,ramon humber,,ramon humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0026857,0.0,Saints,-0.08,43.80%,Dannell Ellerbe,OLB,1.32607481853713,2015.0,dannell ellerbe,,dannell ellerbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0030429,0.0,Saints,-0.08,43.80%,Toben Opurum,DE,0.01785873813512,2015.0,toben opurum,,toben opurum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0029972,0.0,Seahawks,0.19,61.10%,A.J. Francis,DE,0.1046901172529313,2015.0,aj francis,justin francis,justin francis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0028479,0.0,Seahawks,0.19,61.10%,Demarcus Dobbs,DE,0.4641261864879956,2015.0,demarcus dobbs,,demarcus dobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0029193,338.91996461058636,Seahawks,0.19,61.10%,Bruce Irvin,OLB,2.020897543271915,2015.0,bruce irvin,bruce irvin,bruce irvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
