team,player_id_x,adjusted_value,Team,Net EPA,Win %,Player,Position,Cap_Space,year,merge_player_x,fuzzy_matched_player,final_player_name,Unnamed: 0,player,team_name,position,snap_counts_defense,player_id_y,player_game_count,assists,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_tackle,interceptions,interception_touchdowns,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_corner,snap_counts_coverage,snap_counts_slot,stops,tackles,tackles_for_loss,targets,touchdowns,yards,Year,weighted_grade,weighted_average_grade,merge_player_y
Packers,00-0039239,13.976604992657856,Packers,0.1652537339,61.10%,Kalen King,CB,0.0880971025841816,2024.0,kalen king,kevin king,kevin king,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panthers,00-0035244,109.61227376763128,Panthers,-0.2237786502,29.40%,Lonnie Johnson,CB,0.3642419733750979,2024.0,lonnie johnson,lonnie johnson,lonnie johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patriots,00-0039800,37.08045198747168,Patriots,-0.1598290139,23.50%,D.J. James,CB,0.0783085356303837,2024.0,dj james,,dj james,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0039418,19.19008516886931,Raiders,-0.1373166516,23.50%,MJ Devonshire,CB,0.0880971025841816,2024.0,mj devonshire,,mj devonshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raiders,00-0038819,0.0,Raiders,-0.1373166516,23.50%,Keenan Isaac,CB,0.0342599843382928,2024.0,keenan isaac,keenan isaac,keenan isaac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0039134,39.27943912520182,Rams,-0.04232456626,57.90%,Tre Tomlinson,CB,0.2133762725137039,2024.0,tre tomlinson,tre tomlinson,tre tomlinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0037842,21.662682893339692,Rams,-0.04232456626,57.90%,Derion Kendrick,CB,0.3985920125293657,2024.0,derion kendrick,derion kendrick,derion kendrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0037337,0.0,Rams,-0.04232456626,57.90%,Shaun Jolly,CB,0.0880971025841816,2024.0,shaun jolly,,shaun jolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0036114,0.0,Rams,-0.04232456626,57.90%,A.J. Green,CB,0.0342599843382928,2024.0,aj green,aj green,aj green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rams,00-0039780,0.0,Rams,-0.04232456626,57.90%,Cam Lampkin,CB,0.0685199686765857,2024.0,cam lampkin,,cam lampkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0035695,137.01460099655182,Ravens,0.269860976,68.40%,Trayvon Mullen,CB,0.2036021926389976,2024.0,trayvon mullen,trayvon mullen,trayvon mullen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0037747,13.039401726479202,Ravens,0.269860976,68.40%,Christian Matthew,CB,0.2036021926389976,2024.0,christian matthew,christian matthew,christian matthew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravens,00-0038848,0.0,Ravens,0.269860976,68.40%,Anthony Kendall,CB,0.0587314017227877,2024.0,anthony kendall,,anthony kendall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0034516,0.0,Saints,-0.08437242371,29.40%,Tre Herndon,CB,0.0657791699295223,2024.0,tre herndon,tre herndon,tre herndon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saints,00-0038781,0.0,Saints,-0.08437242371,29.40%,Rezjohn Wright,CB,0.1840250587314017,2024.0,rezjohn wright,,rezjohn wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0038136,85.68758885744568,Seahawks,-0.01655071719,58.80%,Coby Bryant,CB,0.4647419733750979,2024.0,coby bryant,coby bryant,coby bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0037984,59.26565198444304,Seahawks,-0.01655071719,58.80%,Damarion Williams,CB,0.0538371182458888,2024.0,damarion williams,damarion williams,damarion williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0035783,0.0,Seahawks,-0.01655071719,58.80%,Tyler Hall,CB,0.0065779169929522,2024.0,tyler hall,tyler hall,tyler hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seahawks,00-0039245,0.0,Seahawks,-0.01655071719,58.80%,Ryan Cooper,CB,0.0293657008613938,2024.0,ryan cooper,,ryan cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0036281,374.4373674602113,Steelers,-0.01722587637,55.60%,C.J. Henderson,CB,0.269185591229444,2024.0,cj henderson,cj henderson,cj henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0031555,36.880117392679985,Steelers,-0.01722587637,55.60%,Eric Rowe,S/CB,0.058379013312451,2024.0,eric rowe,eric rowe,eric rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0039748,35.2471162774906,Steelers,-0.01722587637,55.60%,Ryan Watts,CB,0.201907204385278,2024.0,ryan watts,ryan lewis,ryan lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelers,00-0038877,0.0,Steelers,-0.01722587637,55.60%,D’Shawn Jamison,CB,0.0783085356303837,2024.0,dshawn jamison,dshawn jamison,dshawn jamison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texans,00-0037296,28.26533656160372,Texans,0.0006868162663,57.90%,Gregory Junior,CB,0.0587314017227877,2024.0,gregory junior,gregory junior,gregory junior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0033770,0.0,Titans,-0.1290081858,17.70%,Justin Hardee,CB,0.2142607674236491,2024.0,justin hardee,justin hardee,justin hardee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Titans,00-0039646,0.0,Titans,-0.1290081858,17.70%,Gabe Jeudy-Lally,CB,0.0048942834768989,2024.0,gabe jeudylally,,gabe jeudylally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0038565,103.10052443001751,Vikings,0.111098585,77.80%,Mekhi Blackmon,CB,0.4719945184025059,2024.0,mekhi blackmon,mekhi blackmon,mekhi blackmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0036986,87.9158003632623,Vikings,0.111098585,77.80%,Nahshon Wright,CB,0.1184025058731401,2024.0,nahshon wright,nahshon wright,nahshon wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0037008,84.41157000932313,Vikings,0.111098585,77.80%,Ambry Thomas,CB,0.0131558339859044,2024.0,ambry thomas,ambry thomas,ambry thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0038578,70.59453447255649,Vikings,0.111098585,77.80%,Jay Ward,CB,0.4222341425215348,2024.0,jay ward,,jay ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0037301,24.680901037672893,Vikings,0.111098585,77.80%,Theo Jackson,CB,0.3856695379796397,2024.0,theo jackson,donte jackson,donte jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0031587,10.342218663852195,Vikings,0.111098585,77.80%,Bobby McCain,CB/S,0.1184025058731401,2024.0,bobby mccain,bobby mccain,bobby mccain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikings,00-0038811,0.0,Vikings,0.111098585,77.80%,NaJee Thompson,CB,0.1938136256851997,2024.0,najee thompson,najee thompson,najee thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
